Type,Land Area,Address,Price,Currency,Description,Datetime,Service Lines,Links
Agricultural,8000 sq.m.,Aragatsotn › Voskevaz,"$40,000",USD,"The land is located in the village of Voskevaz, next to a wine factoryTranslated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/16513723
Agricultural,"11,700 sq.m.",Aragatsotn › Voskehat,"$40,000",USD,"200 meters from the main road of the orchard in Voskehat community of Aragatsotn region Irrigation water with closed net of apricots, pears, cherries, cherries, pears, walnuts and plums All the servants are youngTranslated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/17927973
Agricultural,"14,200 sq.m.",Aragatsotn › Ashtarak,"$107,000",USD,"Կոդ՝ K-18339Վաճառվում է գյուղատնտեսական նշանակության հողատարածք Աշտարակի խճուղում, առաջին գիծ։ Ունի խմելու ջուր, հոսանք, քարե պարիսպ, պտղատու ծառեր, շինություն։ Ճակատի երկարությունը՝ 45մ։Հնարավոր է նաև մասնակի վաճառք։Գործակալության միջնորդավճարը կազմում է 2 %: Ցուցադրությունների համար կնքվում է ցուցադրման պայմանագիր։ Խնդրում ենք Ձեզ մոտ ունենալ անձը հաստատող փաստաթուղթ։An agricultural meaning land for sale in Ashtarak's Highway, the first line. The area has drinking water, electricity, stone fence, fruitful trees, building. The front length is 45m. Partial sale is also possible.The commission of the Real Estate Agency is 2%. For showing the real estate, a contract is signed. Please have a passport, ID or driving-license with You.",Nov-25-2022_01-09,,https://list.am/en/item/14848702
For Residential Development,1000 sq.m.,Aragatsotn › Byurakan,"$13,000",USD,"Land for sale with fruit trees is very convenient for building a summer house, all the communal conditions are available.Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/17568735
For Residential Development,750 sq.m.,Aragatsotn › Ashtarak,"$30,000",USD,"I am selling a plot of land near ""Lake Van"" restaurant.Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/17621654
Agricultural,3000 sq.m.,Aragatsotn › Ashtarak,"$4,000",USD,I am selling a plot of land for agricultural purposes. With 110 power plants in AshtarakTranslated from Armenian,Nov-25-2022_01-09,,https://list.am/en/item/17494946
Agricultural,5000 sq.m.,Aragatsotn › Voskevaz,"320,000 ₽",RUB,"Վաճառվում է հողատարածք, Արագածոտնի մարզի Ոսկեվազ գյուղում, տարածքը 5.000մ/ք, ոռոգման ջուրը անմիջապես կողքին, հոսանքը հարակից շատ մոտ, լուրջ ցանկության դեպքում նաեւ սակարկելի։ շտապ viber whatsappПродам свой земельный участок рядом строятся типлицы, вода протекает по каналу, цена адекватная реальному покупателю не большой торг, также есть возможность обменять на авто предлагайте свои версии звоните, пишите на вацап вайбер",Nov-25-2022_01-09,,https://list.am/en/item/16818077
For Residential Development,1300 sq.m.,Aragatsotn › Ashtarak,"$15,000",USD,"Продается!ՇԱՏ շտապ վաճառվում է`Հողատարածքը գտնվում է Արագածոտն մարզի Աշտարակ -Բազմաղբյուր համայք, տնամերձ է, մեր այգիի մի մասն է կազմում; ամբողջությամբ բնակելի թաղամասում (դպրոցի մոտ), գյուղա մեջ չի, գլխավոր ճանապարհի, անկյունային հատվածում, բարցր դիրքում, հանգիստ դրախտային մի վայր (Երեվանից 20 km) Հիմնականւմ զբաղեցված է` Ընկույզի խնձորի, ծիրանի, բալ, գիլաս, սերկեվիլ բերքատու, կան թփեր, նաեվ նոր տնկիներ կանՀոսանքը այգու կողքով անցնում է: Ապահոված է ոռոգման և մշտական խմելու ջրով, գազ, կոյուղին գտնվում է անմիջապես հարևանությամբ, մեքենաների կայանատեղ: Հարմար է տուն, ամառանոց կամ հյուրատուն կառռւցելու համար:Продается земельный участок 1300 кв/м который, находится в г. Аштарак-Базмахпюр, регион Арагацотн. Является частью нашего сада; В полностью жилом районе (рядом со школой), не в селе, дачная зона, на главной дороге, на возвышенности, в тихом райском месте (20 км от центра Еревана) В саду в основном растут плодоносные- Орехи, абрикосы, яблони, вишня, черешня (разных сортов), айвa, есть кусты ежевики, кизил, тут (шелковица), цветы, также есть молодые саженцы. Обеспечен поливом, постоянной питьевой, родниковой водой, газ, электричество. Канализация рядом, есть парковка. Очень подходит для строительства дома, дачи или гостевого дома, можно оплатить частями, по договору.Для получении подробной информации звоните.",Nov-25-2022_01-09,,https://list.am/en/item/11880404
For Industrial Use,4000 sq.m.,Aragatsotn › Ashtarak,"$180,000",USD,"4 hectares of land for sale, near Sasunik village. 1.8 hectares are for production, 2.2 for agriculture. The canal runs right past the land. There is a half-finished building in the ground. Gas and electricity are 400 m away. It is located next to VAN ARD and ARMENIA VAIN factories.Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/18294479
Agricultural,2850 sq.m.,Aragatsotn › Ashtarak,"1,500 ֏",AMD,Land for sale in Ashtarak administrative district. 2850 m. YEREVAN ASHTARAK near the road. In front of Yerznka there is a 5th line on the new asphalt road. 500 m away from the road. 10 km away from Yerevan. Price per square meter. It is for.Translated from Armenian,Nov-25-2022_01-09,,https://list.am/en/item/17343407
For Public Buildings,3900 sq.m.,Aragatsotn › Ashtarak,"$430,000",USD,"Public land is for sale in Ashtarak3900 sq. M. Total area, nearby houses, shops,Suitable for building a hotel complex, recreation area or other business complexTranslated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/17961893
Agricultural,1200 sq.m.,Aragatsotn › Ashtarak,"$8,000",USD,I am selling a plot of land in UshiThe area is 1200 square metersTranslated from Armenian,Nov-25-2022_01-09,,https://list.am/en/item/12293036
Agricultural,8500 sq.m.,Aragatsotn › Parpi,"$30,000",USD,"8500 sq. M. Agricultural land is for saleAragatsotn, Parpi village• Possibility of water and electricity• 1st lineI will exchange it with a car for up to $ 7,000 with a surchargeSale price: 1 square meter - $ 5Code VM546Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/16317658
For Residential Development,700 sq.m.,Aragatsotn › Ashtarak,"$9,500",USD,"Urgently for sale 800 sq. M. (can be increased up to 1000 sq. M. If desired) adjacent landAshtarak, Agarak villagecommunications are availableFruit trees - 120 pieces, under harvest""It is 22 km away from Yerevangas, water, light in the areaCode VM464Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/15995171
For Residential Development,800 sq.m.,Aragatsotn › Aparan,"$7,500",USD,"VM951A plot of land near the house is for saleAragatsotn, Aparan, Nersisyan street• With an area of 800 square meters_Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/18145123
For General Purpose,3200 sq.m.,Aragatsotn › Oshakan,"$37,000",USD,"Oshakan hogh300m before the Oshakan Winery, 30m to the left from the main road (towards the recreation area)Irrigation water and drinking water are adjacent to the plot. Gas and electricity a few meters away.There are 2 certificates, 1500 square meters and 1800 square meters (they are adjacent plots)There are walnut trees (large roadside trees), hazelnut, apple, peach, apricot, quince, plum, cherry and other trees.There is also a survey, with the locations of all the large trees markedCall the given number for detailsTranslated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/18250468
Agricultural,4840 sq.m.,Aragatsotn › Oshakan,"$85,000",USD,"A plot of land with an area of 4840 sq/m with a building of 160 sq/m is for sale in Oshakan road section from Ashtarak. Excellent plot of land with frontage on both sides, 70 meters on one side, 69 meters on the other. The rear of the property is directly on the edge of the canyon. With a very beautiful view of Ararat, Aragats and Arai mountains. Flat land, all communications available. Suitable for building a recreation area. For more information call:Code AS06178Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/18210840
Agricultural,"11,000 sq.m.","20th Street 1, Sasunik village","$18,000",USD,Urgent SaleTranslated from Armenian,Nov-25-2022_01-09,,https://list.am/en/item/18194435
Agricultural,"11,000 sq.m.","21-րդ փողոց 10, Սասունիկ","$18,000",USD,Urgent sale. It is also possible to exchange with the car for an additional fee.Translated from Armenian,Nov-25-2022_01-09,,https://list.am/en/item/18194251
For Industrial Use,2500 sq.m.,Aragatsotn › Ohanavan,"$10,000",USD,The plot is located in Ohanavan village. There are apple trees in the park. For questions callTranslated from Armenian,Nov-25-2022_01-09,,https://list.am/en/item/17827482
Agricultural,2700 sq.m.,Aragatsotn › Ashtarak,"$8,000",USD,"For saleOrchard, cultivated apple orchardIn Demeyi Park, on the road leading to Tsaghkevank.Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/17636340
For Residential Development,1600 sq.m.,"3-րդ փողոց 4, 2-րդ փակուղի","$50,000",USD,"В селе Карби продется земелный участок для постройки дома-отборный сад с разнимы деревьямы, 1600км2. Находится не долеко от трасса Ереван-Апаран, 30 км от Еревана. Есть поливная вода, имеет возможность проводить питевая вода, электричество, газ.Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/18247390
For General Purpose,2600 sq.m.,Aragatsotn › Ashtarak,"$11,500",USD,"Urgent sale of agricultural land,There is drinking water, irrigation water and electricity in the area adjacent to Ashtarak Yerjan highway.It is suitable for various functions, for building livestock farms, greenhouses, as well as private houses, there are private houses in the area.It is possible to exchange with a car for an additional fee.Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/17352899
For Public Buildings,4000 sq.m.,Aragatsotn › Ashtarak,"$240,000",USD,"Կոդ` D-20347Վաճառվում է 4000քմ հասարակական կառուցապատման նշանակության հողատարածք Աշտարակում։ Ճակատի երկարությունը՝ 200մ։ Բոլոր կոմունալ հարմարությունները մոտակայքում են։Գործակալության միջնորդավճարը կազմում է 2%, ցուցադրությունների համար կնքվում է ցուցադրման պայմանագիր։ Խնդրում ենք ձեզ մոտ ունենալ անձը հաստատող փաստաթուղթ։4000sq. M public construction meaning plot for sale in Ashtarak. The length of the forehead is 200m. All communications are nearby.The commission of the Real Estate Agency is 2%. For showing the real estate a contract is signed. Please have passport, ID or driving license with You.",Nov-25-2022_01-09,,https://list.am/en/item/14401807
For General Purpose,1210 sq.m.,Aragatsotn › Oshakan,"$7,300",USD,"The land is located in Aygestan village, Oshakan village, there are fruit trees in the land, it has permanent irrigation water, there is electricity near the landTranslated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/17833772
For Residential Development,1200 sq.m.,Aragatsotn › Aparan,"$10,000",USD,A plot of land near the house is for saleFor more information call(Download at the number below)Price is negotiableTranslated from Armenian,Nov-25-2022_01-09,,https://list.am/en/item/17511764
For Residential Development,1257 sq.m.,Aragatsotn › Ashtarak,"$24,000",USD,"A beautiful residential area that has all services: Water, electricity and gas.Address: Marz Aragatsotn, community Ashtarak village, Sasunik Karin, 12th street, 9th lane, plot 6.Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/18245236
For Residential Development,1180 sq.m.,Aragatsotn › Byurakan,"$23,000",USD,"Territorially, it is located in front of / Chri House / Chri House. The first floor of the house is almost finished. There are fruit trees in the yard: Cherry, cherry, walnut, apricot and apple trees.Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/18015264
For Residential Development,800 sq.m.,Aragatsotn › Ashtarak,"$55,000",USD,"800 square meters of land for sale in Mughni district of Ashtarak city. It has constant drinking water and electricity. The area is suitable for residential house, shop, restaurant, hotel and other activities. Completely flat, located at the beginning and has a large front. On the right side of the crossroads, fenced on both sides.Selling price: 55.000 USDCode: AH-H23Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/18286649
For Residential Development,1000 sq.m.,Aragatsotn › Ashtarak,"$6,000",USD,Շտապ! Վաճառվում է հողատարածք Նոր Երզնկա գյուղի դիմաց 1000 ք. Մ 6000$ տնամերձ,Nov-25-2022_01-09,,https://list.am/en/item/18166510
For Residential Development,4500 sq.m.,Aragatsotn › Avan,"$8,000",USD,"The land is close to the house. It is located in front of the church of Verin Sasunik community, there is permanent water and electricity.Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/17213625
Agricultural,8500 sq.m.,Aragatsotn › Aghdzk,"5,000,000 ֏",AMD,"Land (arable land) for sale, 8500 sq. M., in Aghdzk village, very close to the canal, with permanent irrigation waterTranslated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/17960505
Agricultural,3000 sq.m.,Aragatsotn › Ashtarak,"$15,000",USD,"Urgent! A young apple orchard is for sale or exchange, a good crop, there is a golden, semurenko, Demirchyan orchard in the orchard, it is a well-cultivated orchard, there is no problem with irrigation water, real buyers call, I am the owner. The park is located on the left side of the road from Proshyan to Ashtarak.Apple orchardTranslated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/16033542
For General Purpose,600 sq.m.,"Ձորափի փողոց 1, Երևան","$4,500",USD,"Land of 600 sq. M. Is for sale. (privatized), residential, call for details.Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/17533952
Agricultural,4850 sq.m.,Aragatsotn › Ashtarak,"$19,500",USD,"Продается зем. Участок в г. Аштарак.На участке посажено более 400 яблонь. Возраст деревьев 7лет. Есть поливная вода. Возможность провести питьевую воду, электричество и газ.Цена не конечная. Срочно!",Nov-25-2022_01-09,,https://list.am/en/item/17272005
Agricultural,"20,000 sq.m.",Aragatsotn › Talin,"$75,000",USD,"1.5 hectares e. There is a plot of land with a grid, an orchard with productive apricots and other fruits, and 1 respectable houseTranslated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/18094062
Agricultural,2000 sq.m.,"7-րդ փողոց 1, Նոր Երզնկա","$6,000",USD,"A plot of land in the village of New Erznka is for sale, it has permanent irrigation water, the price is negotiableTranslated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/18177687
Agricultural,1800 sq.m.,Aragatsotn › Byurakan,"$12,000",USD,"Կոդ՝ K-20993Վաճառվում է 1800քմ գյուղնշանակության հողատարածք Անտառուտ գյուղում։ Բոլոր կոմունիկացիաները մոտակայքում են։Գործակալության միջնորդավճարը կազմում է 2 %: Ցուցադրությունների համար կնքվում է ցուցադրման պայմանագիր։ Խնդրում ենք Ձեզ մոտ ունենալ անձը հաստատող փաստաթուղթ։1800sq. M land of agricultural meaning for sale in Antarut village. All the communications are nearby.The commission of the Real Estate Agency is 2%. For showing the real estate, a contract is signed. Please have a passport, ID or driving-license with You.",Nov-25-2022_01-09,,https://list.am/en/item/15444667
For Residential Development,2000 sq.m.,Aragatsotn › Saghmosavan,"$35,000",USD,"A plot of land near the house in Saghmosavan community, Masisi, with a view of Aragats mountain, 2000 square meters, price: $35,000. Irrigation, drinking water on the border, e. Energy is convenient.Also, 3700 square meters of arable land, with irrigation and drinking water, the price is $20,000.Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/16571807
For Residential Development,2000 sq.m.,Aragatsotn › Saghmosavan,"$35,000",USD,"View of Masis, 2000 sq. M. Near the house, permanent irrigation, drinking water, gas, electricity. Possibility, also 3700 sq. M. Arable land permanent irrigation. AND drinking water, electricity. Ann. Opportunity, price: $ 20,000. It is possible to exchange it with an apartment or a car.Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/9419957
For Residential Development,600 sq.m.,Aragatsotn › Ashtarak,"$10,000",USD,"600 sq/m - $10,000. Next to the North-South highway. Flat area. The water line, electricity and gas lines are right next to it. In the immediate vicinity of the land there are newly built and inhabited houses, school, shops. It takes only 10 minutes to reach this area from Yerevan.Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/18003312
Agricultural,"10,800 sq.m.",Aragatsotn › Ashtarak,"$16,200",USD,"10800 m hox, mek metri arjek@ 1.5 $ sasuniki verevum.",Nov-25-2022_01-09,,https://list.am/en/item/16050517
Agricultural,2700 sq.m.,Aragatsotn › Ashtarak,"$27,000",USD,"A 5-year-old young apple orchard is for sale, 5 apples (approximately 100 berries each) մ 1 plum, the garden is located near the Guy post on the Ashtarak-Yerevan highway, about 100 meters from the highway. The garden has been under harvest for 2 years already.Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/16112344
Agricultural,"10,000 sq.m.","Ashtarak highway, Yerevan","$55,000",USD,Все вопросы по телефону.,Nov-25-2022_01-09,,https://list.am/en/item/16718143
For Residential Development,600 sq.m.,"2-nd street, Voskehask","$120,000",USD,"A plot of land for sale, VERIN PTGNI 1 GITS. Mak 600 sq. NEAR TRACE.Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/14761194
Agricultural,6300 sq.m.,Aragatsotn › Aghdzk,$70,USD,Fruit garden400 fruit trees. It is fenced.There is permanent irrigation water.1 sq. M. 13$ next to North Haraf highwayTranslated from Armenian,Nov-25-2022_01-09,,https://list.am/en/item/17638224
Agricultural,"10,000 sq.m.",Aragatsotn › Aghdzk,"$25,000",USD,URGENT!Yerevan-Gyumri highway1 hectare fruit orchardTranslated from Armenian,Nov-25-2022_01-09,,https://list.am/en/item/17643562
For Residential Development,850 sq.m.,"Ashtarak highway, Yerevan","$5,000",USD,"It is 150m from the main entrance (Varo Dzorak) to the right of the intersection of the Artsvi wing, near the road going to Yerevan. The land is 850 m. There is no problem of irrigation water, there are vineyards, half-built buildings nearby. The place is very good, with a beautiful view, a real place to build a house. The land is close to the house with the document, but there is no electricity, water, or gas. I am selling it as a garden, to build a dacha, as a garden it is a very good place, the soil is fertile and the water is normal.Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/15560560
For Residential Development,3000 sq.m.,Aragatsotn › Agarak,"$60,000",USD,Residential land is for sale urgently.Translated from Armenian,Nov-25-2022_01-09,,https://list.am/en/item/16674829
For Residential Development,2000 sq.m.,Aragatsotn › Aparan,"$22,000",USD,"The land has all its documents. The land is located in Apnagyugh, near the M3 road. Gas and water pipes run through the land.Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/16511449
For General Purpose,5000 sq.m.,Aragatsotn › Antarut,"$26,000",USD,"The land is located in Antarut, next to the Ambed hotel, there is electricity, water and gas right next to it, the land has a beautiful view of Mount Ararat. The land is cleared of stones.Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/18081378
For Residential Development,2000 sq.m.,Aragatsotn › Byurakan,"15,000,000 ֏",AMD,The land is suitable for building a summer house. Arka e 2000 hat tuf qar:Translated from Armenian,Nov-25-2022_01-09,,https://list.am/en/item/17356074
For Residential Development,600 sq.m.,Aragatsotn › Ohanavan,"$20,000",USD,A plot of land is for sale at 15 Ara Ler street in Ohanavank village.The total area is 600 ha.Translated from Armenian,Nov-25-2022_01-09,,https://list.am/en/item/18106647
Agricultural,2600 sq.m.,Aragatsotn › Ashtarak,"$20,000",USD,"Agricultural land for sale in Bazmaghbyur community of Ashtarak.The area is 2600 square meters.The land is provided with irrigation water, electricity and gas are right next door.It is 300 meters away from the main road, there is a car road.Residential houses are built right next to the land.It is suitable for building a residential house or summer house.Price $20,000 negotiable.Code H0357Translated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/18022766
For Residential Development,1100 sq.m.,Aragatsotn › Byurakan,"$20,000",USD,"A plot of land near the house is for sale in Byurakan, with productive trees, not far from the central roadTranslated from Armenian",Nov-25-2022_01-09,,https://list.am/en/item/18272754
Agricultural,9400 sq.m.,Aragatsotn › Ashtarak,"$35,000",USD,"It is located on the Gyumri Ashtarak highway. In the garden there are fruit trees, grape vines, a mobile house, irrigation water, the price is negotiable, if you have any questions, callTranslated from Armenian",Nov-25-2022_01-10,,https://list.am/en/item/18118071
Agricultural,5000 sq.m.,Aragatsotn › Ashtarak,"$20,000",USD,Վաճառվում է խնձորի պտղատու այգի 5000 ք/մ,Nov-25-2022_01-10,,https://list.am/en/item/6555473
For General Purpose,600 sq.m.,Aragatsotn › Aghdzk,"$40,000",USD,There is a house built on a land area of 600 square metersTranslated from Armenian,Nov-25-2022_01-10,,https://list.am/en/item/17443857
For Residential Development,1300 sq.m.,Aragatsotn › Karbi,"$22,000",USD,Продаю землю для строительства домаКоммуникации рядом по остальным вопросам звоните.,Nov-25-2022_01-10,,https://list.am/en/item/18272149
Agricultural,2175 sq.m.,Aragatsotn › Ashtarak,"$16,000",USD,"Land of agricultural significance. , Vineyard: The space can also be used for a non-governmental organization, paper costs do not amount to a large amount when changing the purpose. Before reaching Parpi#land # land # close to home # residential construction # settlements # public importanceTranslated from Armenian",Nov-25-2022_01-10,,https://list.am/en/item/13157868
Agricultural,7900 sq.m.,Aragatsotn › Arteni,"$7,900",USD,"Location: Aragatsotn region, Aragatsavan community, Arteni village1 km from the main road, near the irrigation water.Translated from Armenian",Nov-25-2022_01-10,,https://list.am/en/item/17680066
Agricultural,"32,900 sq.m.",Aragatsotn › Talin,"1,200,000 ֏",AMD,"The property is the property of the Bank as a result of the pledge.Aragatsotn region, c Lusakn 32,900 square meters of arable land, the surface is smooth, slightly rocky, waterless.You can also purchase the presented property through crediting by the Bank with the current credit terms and tariffs.Translated from Armenian",Nov-25-2022_01-10,,https://list.am/en/item/13920550
For Residential Development,600 sq.m.,Aragatsotn › Ashtarak,"$10,000",USD,Հողատարացքը գտնվում է Արա լեռի փեշին Գեղամավան գյուղում.Սեփականաշնորված է ունի վկայական,Nov-25-2022_01-10,,https://list.am/en/item/12647475
For General Purpose,9500 sq.m.,Aragatsotn › Byurakan,"$60,000",USD,Land in Byurakan 033520252Translated from Armenian,Nov-25-2022_01-10,,https://list.am/en/item/17299813
Agricultural,1500 sq.m.,Aragatsotn › Ashtarak,"2,500,000 ֏",AMD,"Վաճառում եմ սեփականաշնորհված հողատարածք 1500մ մակերեսով Փարպի գյուղում։Հողատարածքը վաճառվում է շատ մատչելի ունի մշտական ոռոգման ջուր, մշտական խմելու ջուր, հոսանք, հողը բերրի է։հարմար է այգի հիմնելու համար։ Գլխավոր ասֆալտապատ ճանապարհից գտնվում է 100 մետր հեռավորության վրա։Առանց միջնորդի.",Nov-25-2022_01-10,,https://list.am/en/item/11799248
Agricultural,2700 sq.m.,Aragatsotn › Ashtarak,"4,000,000 ֏",AMD,Վաճառում եմ սեփականաշնորհված հողատարածք 2700մ մակերեսով Փարպի գյուղում։Հողատարածքը վաճառվում է շատ մատչելի ունի մշտական ոռոգման ջուր հարմար է այգի հիմնելու համար։: Առանց միջնորդի.,Nov-25-2022_01-10,,https://list.am/en/item/9575392
For Residential Development,800 sq.m.,Aragatsotn › Ashtarak,"4,000,000 ֏",AMD,"Land for sale in Tandzanots district of Ashtarak, with an area of 750 sq. M., 100 m below Ashtarak Gyumri highway.Land, land, Ashtarak, Tandzanots.Translated from Armenian",Nov-25-2022_01-10,,https://list.am/en/item/14963440
For General Purpose,"20,000 sq.m.",Aragatsotn › Artashavan,"$200,000",USD,Անմիջապես Տառերի Պուրակի Կողքին. Քմ-ի Արժեքը 10$. Բոլոր Հարցերը Զանգով.Abaran Artashavan Tareri Purak Abaran Tarer tareri mot,Nov-25-2022_01-10,,https://list.am/en/item/17357696
Agricultural,"10,000 sq.m.",Aragatsotn › Ashtarak,"$50,000",USD,"Վաճառվում է պտղատու այգի Նոր Երզնկա համայնքումԱշտարակ քաղաքի հարևանությամբ1 հեկտար մակերեսով10 տարեկան խնձորի 5 սորտի 500 ծառերով․Կան նաև ընկույզի, ծիրանի, դեղձի, սալորի և սերկեվիլի ծառեր․ՑանկապատվածԼցնովի հողովՈռոգման խնդիր չունի",Nov-25-2022_01-10,,https://list.am/en/item/10813682
For Residential Development,616 sq.m.,Aragatsotn › Ashtarak,"$23,000",USD,Call the mentioned phone number for details.Price is negotiable.Translated from Armenian,Nov-25-2022_01-10,,https://list.am/en/item/17931451
For Residential Development,600 sq.m.,Aragatsotn › Ashtarak,"450,000 ֏",AMD,The land is located on the road leading from the alphabet monuments to Byurakan.Translated from Armenian,Nov-25-2022_01-10,,https://list.am/en/item/18121225
For General Purpose,600 sq.m.,Aragatsotn › Byurakan,"$22,000",USD,"Land for sale in Byurakan village, 600 square meters. It is located in the village. There is gas, water, electricity, irrigation water in the area. It has an asphalted road, there are fruit trees, it is suitable for building a summer house. Or business? There are documents.Translated from Armenian",Nov-25-2022_01-10,"ELectricity, water supply, natural gas",https://list.am/en/item/18118059
Agricultural,6000 sq.m.,Aragatsotn › Voskevaz,"$15,000",USD,"Land for sale in the village of Voskevaz, on the road to Voskehat. The plot is close to the road. The common irrigation valve is located 20 meters from the plot. There are residential buildings nearby. It is possible to implement the addition of drinking water, light and gas points.There are few trees on the land, the main part is free space.It is also possible to pay the amount in installments by signing the appropriate notary document.Translated from Armenian",Nov-25-2022_01-10,,https://list.am/en/item/15027422
For Residential Development,1200 sq.m.,Aragatsotn › Ushi,"$27,000",USD,"Վաճառվում է Տնամերձ հողամաս Ուշի գյուղում: Հողամասի մակերեսը կազմում է 1,200 քմ: Հողամասում առկա է խնձորենիներ, Կեռասենիներ, Ծիրանենիներ, տանձենիներ, Սալորենիներ, դեղձենիներ, Ընկուզենիներ`բոլորը բերքատու։Առկա է նաև խաղողի 3 շարք երկաթյա սյուներով պատրաստված թառմաներ (խաղողի մատերը բոլորը բերքատու են և ամենաորակյալ տեսակի) :Ապահովված է ոռոգման ջրով, խմելու ջուրը, գազը և հոսանքը գտնվում է անմիջապես հարևանությամբ (10 մետր) :Հողամասը մեկ կողմից պարսպապատ է (երկաթյա ճաղավանդակով) գլխավոր ճանապարհից գտնվում է մոտ 250մ հեռավորության վրա: Երևանից հեռավորությունը 20 կմ է: Հողամասի հարևանները լավ մարդիկ են։Հողամասը շատ հարմար է հանգստյան գոտի կառուցելու համար։Հնարավոր է խելամիտ սակարկում։Խելամիտ!Продается земельный участок возле дома в селе Уши. Площадь земельного участка - 1200 квадратных метра. Есть яблони, вишня, абрикосы, груши, сливы, персики, грецкие орехи, все они плодоносны на участке. Также есть 3 ряда винограда из железных столбов (виноград все урожайный, самого высокого качества)Обеспечена поливной водой, питьевой водой, газом, электричество в непосредственной близости (10 метров)Участок огорожен с одной стороны (железным забором) и находится примерно в 250 м от главной дороги. Расстояние от Еревана 20 км. Соседи по участку хорошие люди. Участок очень подходит для строительства зоны отдыха.Возможен разумный торг.For sale a plot of land intended for residential premises near the house in the village of Ushi. The land area is 1200 square meters. There are apple trees, cherries, apricots, pears, plums, peaches, walnuts, all of them bear fruit on the plot. There are also 3 rows of grapes with iron pillars (all grape varieties are fertile, of the highest quality)It is provided with irrigation water, drinking water, gas, electricity in the immediate vicinity (10 meters)The plot is fenced on one side (with an iron fence) and is located about 250 m from the main road. The distance from Yerevan is 20 km. The neighbors on the plot are good people. The plot is very suitable for a recreation area.Reasonable Bargaining Is Possible.",Nov-25-2022_01-10,,https://list.am/en/item/16592126
For Residential Development,600 sq.m.,Aragatsotn › Ashtarak,"$13,000",USD,"For sale near the house, 600 sq / m, Aragatsotn region, c. Ashtarak Mughni district.Mount Ararat, Mount Aragats, Mount Ara are clearly visible.Irrigation water passes by the land.Drinking water, electricity, gas pass 150 m from the land. In the distance. All with newly planted trees.Translated from Armenian",Nov-25-2022_01-10,,https://list.am/en/item/15839954
Agricultural,2500 sq.m.,Aragatsotn › Ashtarak,"1,100,000 ֏",AMD,"Կոդ K-5828Վաճառվում է հողատարածք Բյուրականում: Ճակատի երկարությունը՝ 25մ, հեռավորությունը գլխավոր ճանապարհից՝ 700մ: Ունի հոսանքի հնարավորություն:Գործակալության միջնորդավճարը կազմում է 2 %: Ցուցադրությունների համար կնքվում է ցուցադրման պայմանագիր։ Խնդրում ենք Ձեզ մոտ ունենալ անձը հաստատող փաստաթուղթ։Plot for sale in Byurakan. Front length is 25m, the distance from the main road is 700m. Has possibility of electricity.The commission of the Real Estate Agency is 2%. For showing the real estate, a contract is signed. Please have a passport, ID or driving-license with You.Byurakan",Nov-25-2022_01-10,,https://list.am/en/item/13217008
Agricultural,4800 sq.m.,Aragatsotn › Agarak,"14,500,000 ֏",AMD,"Arable land for sale in Agarak village of Ashtarak, permanent irrigation water with a closed network, drinking water in the area, electricityTranslated from Armenian",Nov-25-2022_01-10,,https://list.am/en/item/18124644
