Type,Land Area,Address,Price,Currency,Description,Datetime,Service Lines,Links
For Residential Development,520 sq.m.,Kotayk › Abovian,"$18,500",USD,"6th microdistrictLand near the house in Abovyan City.520 sq/m, 17 m frontage.Newly built houses nearby.Communications are close.Code 0900081Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17608815
Agricultural,"100,000 sq.m.",Kotayk › Proshyan,"$305,000",USD,"Kotayk region, ProshyanAgricultural land.Code 1100048Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17613879
Agricultural,3800 sq.m.,Kotayk › Karashamb,"$3,000",USD,"Arable land for sale in Karashamb community, there is a watering hole nearby, from which it will be possible to draw waterTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17768647
Agricultural,5800 sq.m.,Kotayk › Karashamb,"$5,000",USD,Arable land for sale in Karashamb communityTranslated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/17768648
For Residential Development,1275 sq.m.,"2-րդ փողոց 19, Սոլակ","3,500,000 ֏",AMD,"Residential construction land in the newly built district of Solak village, 4th district 35 addressTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17935089
For Residential Development,1200 sq.m.,Kotayk › Karashamb,"$15,000",USD,"The land is located in Karashamb village, behind the school, 150-200 meters away. It has irrigation water, electricity and drinking water are very close, almost adjacent. It is very suitable for building a summer house, it is black soil. Houses and summer houses have been built and are being built in the vicinity. There is a second plot of 1200 square meters, which is attached to the first one (marked in the picture) The price of one plot is $15,000. There is a discount if you buy two together. One plot is 30x40, two together are 30x80.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17292925
For Residential Development,9200 sq.m.,"Dzorapi street 19/4, Yerevan","$245,000",USD,"The first line, the corner land connected to the asphalt, connected to the main road, has three entrances with gates.The land is owned by a certificate, not rented, the buildings have a certificate of ownership.The land is fenced, there are solid stone buildings inside the land, house 72 sq. M. M, ananom 180 c. M, warehouse 60 sq. M. M, Havabun 15 c. M, barn 15 sq. M. M,Equipped with all utilities, gas, light, water,Two tiled bathrooms, three toilets, 100 sq. M. M, call for details.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/16884705
For Residential Development,1000 sq.m.,Kotayk › Kasagh,"$75,000",USD,"Land near house for sale in Mush district of Kasakh, on the side of the road, near Davitashen Melkumov district, 2 km away from Davitashen Yerevan City, the communication is very close. The communication is very close.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17701701
For Residential Development,1000 sq.m.,Kotayk › Kasagh,"$75,000",USD,"Land near house for sale in Mush district of Kasakh, on the side of the road, 2 km away from Yerevan City, Melkumov district, Davitashen, there are residential houses in the area, the communication is very close.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17701683
For Residential Development,500 sq.m.,Kotayk › Ptghni,"$18,000",USD,Land + half-built building in PtghniIn the dachas of PtghniCode 0100361Translated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/17406076
Agricultural,"18,000 sq.m.",Kotayk › Dzoraghbyur,"$102,000",USD,"Kotayk regionIt is flat land, 1 km away from the road.Code 1100047Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17613811
Agricultural,2277 sq.m.,Kotayk › Dzoraghbyur,"$25,000",USD,"Land for sale in Dzoraghbyur village, flat place, first line.At the beginning of the road from Dzoraghbyur to Zovk.For more information callTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/16853014
Agricultural,1316 sq.m.,Kotayk › Jraber,"$22,000",USD,"Agricultural land for sale,1316 sq. M. Total area:All communication facilities are availableTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17941121
For Residential Development,1550 sq.m.,"6-րդ միկրոշրջան 1, Աբովյան","$52,500",USD,"Land in Abovyan city, 6th microdistrict, 2nd districttotal 1550 sq. In 3 pieces with separate certificate,! Not sold separately, flat plotsuitable for building town housesat the back of the churchTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/16816190
Agricultural,1000 sq.m.,Kotayk › Ptghni,"$13,000",USD,"Agricultural land for sale in Ptghni1000 square meters In total area,All utilities are nearbyTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18201789
Agricultural,4400 sq.m.,Kotayk › Mayakovski,"13,000,000 ֏",AMD,"Agricultural land for sale in Mayakovsky village4400 sq. M. In total area,The land has 2 fronts, one of which is 25m. The other is 26m.All utilities are nearby,Located on line 2Code M-005Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18290024
For Residential Development,4000 sq.m.,Kotayk › Arzni,"$180,000",USD,"Land for sale in Arzni community of Kotayk Marz.Next to the main roadFully fencedA garden with 200 newly planted seedlings3700 square meters for residential buildings,300 square meters for public buildings,there is gas, electricity, permanent water.Code H-003Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18248791
For Residential Development,510 sq.m.,Kotayk › Abovian,"$21,000",USD,"Land acquisition in the city of Abovyan. Near the factory. Those who want to call for real, idle people, don't call. Empty land. 17 square meters*30 square metersTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18068039
Agricultural,1500 sq.m.,Kotayk › Jrvezh,"$195,000",USD,Suitable for restaurant business.Code 0100228Translated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/17736781
Agricultural,1020 sq.m.,Kotayk › Zovuni,"$43,000",USD,"Land for sale on Zovuni-Yeghvard highway, 1st Line, near Arevabatsi, 1020 sq. M.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/16626223
Agricultural,1020 sq.m.,Kotayk › Zovuni,"$43,000",USD,"Land for sale on Zovuni-Yeghvard highway, 1st LINE, near Arevabatsi, 1020 sq. M.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/16412500
For Residential Development,600 sq.m.,"Zovuni 16 street, Zovuni",$90,USD,Վաճառվում եմ տնամեռձ հողատարածք Զովունի 15 փողոցում անկյունաին հողամաս երկողմանի լայն ճանապարհ։ Կայացած թաղամաս։,Nov-25-2022_00-38,,https://list.am/en/item/17924393
For Residential Development,400 sq.m.,Kotayk › Zovuni,$80,USD,The plot is located on the 5th street with a 20-meter frontTranslated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/17967368
Agricultural,2000 sq.m.,Kotayk › Zovuni,$40,USD,"Land for sale in Zovuni, agricultural significance.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/16098692
For Public Buildings,1200 sq.m.,Kotayk › Argel,"$10,000",USD,"A land with fruit trees is for sale, the land has the opportunity to build a house. For other questions, call the mentioned number, we will be happy to detail.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/16247572
Agricultural,6000 sq.m.,Kotayk › Zovuni,$30,USD,"In the case of a partial sale, a different value will apply, meaning that agricultural light and water are closer to the land.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/16030934
For Residential Development,1000 sq.m.,"6-րդ փողոց 5, Պտղնի","$25,000",USD,Empty land surrounded by residential houses.Price is negotiable.Translated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/17604447
For Residential Development,1000 sq.m.,Kotayk › Kasagh,"$110,000",USD,"0400336Central sewage, electricity, water, gas2 front sections 30X33Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17804726
For Residential Development,1104 sq.m.,Kotayk › Jrvezh,"$88,000",USD,0200075Waterfall: Bagrevand17m frontage. Communications approx. Right across from Smart City.Translated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/17542819
For Residential Development,600 sq.m.,Kotayk › Zovuni,"$60,000",USD,"Urgent sale of 600 square meters of land near the house in Zovuni, near the monument.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/16817899
Agricultural,"20,000 sq.m.",Kotayk › Yeghvard,"$10,000",USD,"HoxatarachqnerJrovi, & barchr@ kargi)))",Nov-25-2022_00-38,,https://list.am/en/item/15958045
Agricultural,4400 sq.m.,Kotayk › Mayakovski,"$8,800",USD,"4400 meters, it is a place for a very good garden, it has a slight slope, so I reduced the price to $ 600, the main canal is at the top, there is an opportunity to build, I will exchange it with an equivalent car or with a surcharge.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/14761969
Agricultural,500 sq.m.,Kotayk › Kasagh,"$26,000",USD,"It is possible to change the land for residential purposes. Width and depth: 20×25 sq/m. The land has a road with two fronts. Aparan drinking water is available on the land, permanent, (with water) Call for other details. The price is $52/sq. M.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18199225
For Residential Development,1250 sq.m.,Kotayk › Mrgashen,"$20,000",USD,"Land near the house is for sale in Mrgashen. 1st street, 10th alley. At a distance of 25 km from Yerevan. For more information callTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/16594159
Agricultural,1278 sq.m.,Kotayk › Kasagh,"$45,000",USD,"It is suitable for any activity. Mush 3 districts, on the same land, next to each other, 3900m apart. Will sell together if desiredTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17826988
Agricultural,5000 sq.m.,Kotayk › Karenis,"$15,500",USD,"Has permanent water supply, fruit trees, electricity, gas possibility. Price is negotiable. It is located in Charentsavan community (Gyumush), the territory is hard and it is in a very good place.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17067247
For Residential Development,1200 sq.m.,Kotayk › Alapars,"$4,300",USD,The house near the house has irrigation water.Translated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/17074175
For Residential Development,1000 sq.m.,Kotayk › Kanakeravan,"$32,000",USD,All communications are nearbyTranslated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/18308181
For Residential Development,1200 sq.m.,Kotayk › Karashamb,"$13,000",USD,"The land is located in Karashamb village, with a very beautiful view, electricity, water, gas, with all communal facilities.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/16227580
Agricultural,7100 sq.m.,Kotayk › Proshyan,"$15,000",USD,"The land used to be a vineyard, but now it is somewhat preserved. There is irrigation water, the main of which passes directly near the ground. The contour of the land is square. It is located near the road leading to the village. There is a convenient road for cars to the land.Price is negotiable. We are ready to listen to reasonable and serious proposals.Let's be landowners. The land is not pledged.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17448766
Agricultural,2000 sq.m.,"Zovuni 16 street, Zovuni","$20,000",USD,"2000 square meters of land (for agricultural purposes) is located 450m from Ketrona road, there are private houses nearby (communication facilities are located near the land) Exchange is also possible.Zovuni hox Zovuni land, land, plot of land, Zovuni plot of land, zovuni, hoxTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18018374
For Public Buildings,2236 sq.m.,Kotayk › Garni,"$130,000",USD,"Attention! The area is also given on a lease basisThe area is located just below the Garni temple. There is a cottage of 30 sq / m, there are no problems with the renaming of the legal area. It is possible to exchange with an apartment in Yerevan for an additional fee, directly to the ownerTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/16748541
For Residential Development,1600 sq.m.,Kotayk › Tsakhkadzor,"$460,000",USD,"X- 0-789 in front of Tsaghkadzor MarriottNext to Marriott and Elegant1.600 sq. M. A small river in the middle part of the landhas an additional 1,000 sq. M. Expandability - extrait is possible to build 3 similar houses on the plotThere are foundations of 3 private houses - floor area of Yorakanchyur is 80-120 square meters. M.Three-way road - frontavailability of all communications.Hotel complexes are being built in the neighborhood.Zipline and attraction sectionresidential block,For additional information, call:Best regards, Khoren SukiasyanTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/16568534
Agricultural,"20,000 sq.m.",Kotayk › Hankavan,"$350,000",USD,"X-0-775 Հանքավան Ջրամբարի մոտ 2 Հեկտար հող.1 ք. Մ. = 25 $Կանաչապատ դրախտային տարածքԻդիալական հող նոր բիզնես նախագծի համարՀարմար է Հյուարնոցային համալիրի,Քաղաքային թաղամասի կամ թաունխաուսների կառուցման համար.Հավելյալ տեղեկությունների համար զանգահարել",Nov-25-2022_00-38,,https://list.am/en/item/15065147
Agricultural,9600 sq.m.,Kotayk › Nor Geghi,"24,000,000 ֏",AMD,"An apple orchard, with its harvest at the moment, with a cottageTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18164856
Agricultural,5600 sq.m.,Kotayk › Nor Geghi,"$29,000",USD,"An apple orchard, currently with its harvestTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18164855
For Residential Development,1000 sq.m.,Kotayk › Charentsavan,"$20,000",USD,"It is located in Arzakan village, near the main road leading to Bzhni, the Hrazdan river passes in front of it. 2-storey summer house, has a balcony and an orchard. The interior decoration works are left.The building has a garage of 161 sq. M.!The land area is 470 m / s and additional 490 m / s is provided for use;The building has a solid foundation and walls, it is almost entirely made of concrete.The area is inhabited, the power station is very close to the picture.It is possible to exchange with a car, I will listen to your offers.If you have any questions, write to the mail.Dacha Arzakanum Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/12390429
Agricultural,2850 sq.m.,Kotayk › Kasagh,"$18,000",USD,Land acquisition in Kazakhstan (40 Sofkhoz)Total size - 2850 square metersnext to the roadI am selling it piecemealFor more information call25$ per squareexchange for an area equivalent to moneyTranslated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/17443631
For Residential Development,800 sq.m.,Kotayk › Nor Geghi,"5,200,000 ֏",AMD,Land for 800 square meters of residential buildings in Nor Geghi is for sale urgently.Translated from Armenian,Nov-25-2022_00-38,"ELectricity, water supply, natural gas, sewerage",https://list.am/en/item/17833404
For Residential Development,1000 sq.m.,Kotayk › Mayakovski,"$24,000",USD,I will try to call the dealer with the new carTranslated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/18160710
For Residential Development,1000 sq.m.,Kotayk › Abovian,"$7,500",USD,"It is a land near the house, located in Zar village of Kotayk region, at the foot of HatisTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/16270526
Agricultural,"14,112 sq.m.",Kotayk › Zoravan,"$25,000",USD,"Irrigated arable land suitable for garden. Many of the neighboring lands are already orchards with varieties of apples, apricots, peaches, plums, pears, etc. The black arrow is the land for sale, the red arrow is the Zoravan Aragigh road, and the blue arrow is 400-500m from the land to Zoravan village. And the green area is a grassy area. Only real buyers should call for detailsTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18278397
Agricultural,650 sq.m.,"Գարեգին Նժդեհ փողոց, Քասախ",$65,USD,"Land for sale, horticultural 650 m, mek qm -70 DOLLARTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/16071328
Agricultural,1000 sq.m.,Kotayk › Arzni,"$3,000",USD,"2 empty plots adjacent to each other, 500 square meters each, both have a cadastral certificate. They are in the area of Arznu summer houses, next to the Sevan highway, above the concrete oil change bridge, on the hill, there is empty land, no trees, buildings, fences, water, gas and electricity.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18333410
For Residential Development,600 sq.m.,Kotayk › Arzakan,"$20,000",USD,"Земельный участок под жилую застройку с кадастровым номером и адресом в деревне Арзакан в дачном районе. Первая линия по Бжнинскому шоссе, с прекрасным видом на реку Раздан, прилегающая территория благоустроена, с 4-х сторон соседи. По границе участка есть электричество и газ. На участке есть электрический столб, в свое время здесь были проведены и свет, и вода. В настоящее время проблему питьевой воды можно решить путем бурения скважины. Участок выровнен и огорожен, установлены подпорные стены, построен двухэтажный жилой дом с мансардой площадью 99,64 кв. М. Без внутренней отделки.Вход со стороны шоссе, въезд со стороны дачной дороги с бетонной площадкой для парковки автомобиля и воротами. Есть несколько плодоносящих фруктовых деревьев: Яблони, вишни, облепиха, абрикосы, сливы, грецкие орехи.Участок хорошо виден с шоссе, вблизи остановка рейсового автобуса. Для подробностей звоните телефону!",Nov-25-2022_00-38,,https://list.am/en/item/18032967
Agricultural,5500 sq.m.,Kotayk › Yeghvard,"$10,000",USD,Call for other arable land issues for saleTranslated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/17262691
Agricultural,150 sq.m.,Kotayk › Nor Hachen,"800,000 ֏",AMD,"A land is for sale, in which there is a stone building մեծ big fruit trees. The building area, size 3 × 5, was used as a small bird barn. Exchange with a car is possible. I will listen to your suggestions. The land has no registration.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/13557892
Agricultural,"10,000 sq.m.",Kotayk › Yeghvard,"$6,000",USD,"Own landCall, I will answer your questionsTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/13841919
For Residential Development,9500 sq.m.,"Sevani street 6, Abovyan","25,000 ֏",AMD,"9500 square meter plot of land for sale in the center of Abovyan city, Sevan 6 street. The pond is fenced.It is possible to sell less than the stated amount. 1 m - 25000 AMD.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/14718114
For Residential Development,700 sq.m.,Kotayk › Getargel,"45,000 ֏",AMD,"Unfinished building with fruit trees, has drinking and irrigation water. Skip the light and gas for close detailsTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17827312
For Residential Development,1000 sq.m.,Kotayk › Hrazdan,"$15,000",USD,Հողատարածքը ունի նաև կիսակառույց շինություն.,Nov-25-2022_00-38,,https://list.am/en/item/14892194
Agricultural,1000 sq.m.,Kotayk › Garni,"$20,000",USD,"An orchard is for sale in the beginning of Garni. It is provided with permanent irrigation and drinking water, electricity and gas supply.The price is negotiable.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18004264
For Residential Development,6000 sq.m.,Kotayk › Nor Hachen,"$299,000",USD,"A 6000 square meter plot of land with many productive trees is for sale urgently, there is a garage and a two-story building in the area, it is gas-fired, there is drinking and irrigation water, three-phase electricity, the importance is near, it is possible to build any building, also for public use.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18253980
For Residential Development,900 sq.m.,Kotayk › Arinj,"$108,000",USD,"K-22726Վաճառվում է 900քմ բնակելի կառուցապատման հողատարածք Առինջ գյուղում։ Բոլոր կոմունիկացիաները մոտակայքում են։Գործակալության միջնորդավճարը կազմում է 2%: Ցուցադրությունների համար կնքվում է ցուցադրման պայմանագիր։ Խնդրում ենք Ձեզ մոտ ունենալ անձը հաստատող փաստաթուղթ։900sq. M land of residential meaning for sale in Arinj village. All the utilities are nearby.The commission of the Real Estate Agency is 2%. For showing the real estate, a contract is signed. Please have a passport, ID or driving-license with You.",Nov-25-2022_00-38,,https://list.am/en/item/18137166
Agricultural,5000 sq.m.,Kotayk › Proshyan,"$35,000",USD,"Կոդ՝ K-18416Վաճառվում է 5000 քմ․ վարելահող Պռոշյան գյուղում։Գործակալության միջնորդավճարը կազմում է 2 %: Ցուցադրությունների համար կնքվում է ցուցադրման պայմանագիր։ Խնդրում ենք Ձեզ մոտ ունենալ անձը հաստատող փաստաթուղթ։5000 sq/m arable land for sale in Proshyan Village.The commission of the Real Estate Agency is 2%. For showing the real estate, a contract is signed. Please have a passport, ID or driving-license with You.",Nov-25-2022_00-38,,https://list.am/en/item/14933172
Agricultural,2450 sq.m.,Kotayk › Dzoraghbyur,"$60,000",USD,"K-20615Վաճառվում է 2450քմ գյուղնշանակության հողատարածք Ձորաղբյուրում։ Ճակատի երկարությունը՝ 25մ։Գործակալության միջնորդավճարը կազմում է 2%: Ցուցադրությունների համար կնքվում է ցուցադրման պայմանագիր։ Խնդրում ենք Ձեզ մոտ ունենալ անձը հաստատող փաստաթուղթ։2450sq. M land of agricultural meaning for sale in Dzoarghbyur. The length of the forehead of the land is 25m.The commission of the Real Estate Agency is 2%. For showing the real estate, a contract is signed. Please have a passport, ID or driving-license with You.",Nov-25-2022_00-38,,https://list.am/en/item/16587644
For Residential Development,520 sq.m.,Kotayk › Ptghni,"$46,000",USD,"Summer house in Ptghni, basement, half-built building, fence, fruit trees, water, gas, electricity.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17614135
For General Purpose,500 sq.m.,Kotayk › Arzakan,"$5,000",USD,Urgent Land for sale or exchange in Arzakan. Has a house foundation.Translated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/14214188
Agricultural,"11,000 sq.m.",Kotayk › Karashamb,"$42,000",USD,"The summer house is located in Lusakert, fenced, beautiful garden, fruit trees.The land has potable water, irrigation water, electrification.Partial withdrawal is possible.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18273341
For Residential Development,1000 sq.m.,"Գևորգ Չաուշի փողոց, Պռոշյան","$40,000",USD,For more information callIt is fencedWater is availableElectricity and gas are available nearbyExchange with Car is possibleTranslated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/16670089
Agricultural,1350 sq.m.,Kotayk › Jrvezh,"$38,000",USD,"Agricultural land for sale in Jrvezh,1350 square meters. In total area,All communications are available.The front part is 21 m.Length: 60 m.The land is located on the 1st lineCode J-008Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18083855
For Residential Development,1165 sq.m.,Kotayk › Dzoraghbyur,"$50,000",USD,"Urgent land for sale in Katayk region, in the village of Dzoraghbyur.In the adjacent part leading to the Green Belt at the back of the village municipality.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17716164
For Residential Development,4694 sq.m.,"3-րդ փողոց 6, Արա","$23,000",USD,"The land is located in Aragyugh community, on the slope of Mount Arai. There are fruit trees. It has a beautiful view of Ararat and Ara mountains.At a distance of 25 km from Yerevan. It is near the house, for residential construction. The total area is 4694 square meters.All documents are available.Land, plot, plot of land, arable land, make a village, aragyugh, yeghvardTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17045556
Agricultural,"15,000 sq.m.",Kotayk › Aragyugh,"$19,000",USD,"1.5 hectares of flat land!It is indicated in the picture, the aqueduct flows on one side!It is a great option for a garden!I will send a video and a map of the place to those who want itTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18290245
For Residential Development,800 sq.m.,Kotayk › Dzoraghbyur,"$24,000",USD,"In the village of Dzoraghbyur near the road.It is located near the communal facilities (gas, electricity, water)It is urgently negotiable.Code A04157Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17679098
For Residential Development,1000 sq.m.,Kotayk › Abovian,"$18,500",USD,"The land is located in Mayakovsky village of Abovyan city, on the 14th plot of the 7th street, there is an opportunity to increase the area, as it is in the marginal part. The area is 1000 m2, check for details.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/16326845
For Residential Development,2000 sq.m.,Kotayk › Jrvezh,"$90,000",USD,"Land for sale in Jrvezh community, the land is improved, there are fruit trees, deer, a big pavilion 6 meters by 8 meters on the land for 60 peopleThere is also a summer kitchen and a room at the top, which can be used for building a house or a business. The land is completely fenced;Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17970154
For Residential Development,470 sq.m.,"Jrvezh 4-th street, Yerevan","$38,000",USD,"Land for sale in Jrvezh.There is a building of 85 square meters in the area.Includes all utilities: Gas, light, water.Code A04156Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17674630
Agricultural,1000 sq.m.,Kotayk › Jrvezh,"$27,000",USD,"Land for sale in Jrvezh, Bagrevand districtIt is possible to change the land type from village to residential.Call for detailsCode A04179Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17660050
For Residential Development,2850 sq.m.,Kotayk › Kasagh,"$36,000",USD,"Kotayk region, KasakhAn agricultural land with an area of 2900 sq. M. Is for sale in Kasakh community, in the middle of Zovuni, Mush district. Front 18 m depth 161 m. In case of real offers it is possible to bargain. For more information call:Code 0600046Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17478530
For Residential Development,600 sq.m.,Kotayk › Arinj,"$63,000",USD,"600 square meters of land near the house for sale in Arinj, district A.Facade: 21.5 m.It is fenced.Gas on the fencedrinking water and electricity customerIrrigation waterthe roads are completely newly asphalted.Special note! Only buyers who want to purchase land through an agency should call...Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/14867393
For Residential Development,3000 sq.m.,Kotayk › Tsakhkadzor,"$120,000",USD,"Land for sale in Tsaghkadzor.The total area of the land is 3000 square meters.All communications are nearby.The front part is 85 meters.The land is privatized.Selling price: 120,000 USDCode: AH-H16Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17833900
Agricultural,1500 sq.m.,Kotayk › Dzoraghbyur,"$15,000",USD,"Land for sale in Dzoraghbyur.The total area of the land is 1500 square meters.The land has agricultural significance.All the communications are nearby.The land is a front line.The land is flat.Sale price: 15,000 USDCode: AH-H14Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17958032
Agricultural,1000 sq.m.,Kotayk › Dzoraghbyur,"$11,000",USD,"Land is for sale urgently, partial sale is possible.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/16043814
For General Purpose,500 sq.m.,Kotayk › Dzoraghbyur,"$25,000",USD,"500 m land for sale in Dzoraghbyur (Dachaner 3rd district)There is a two-storey building.There is gas, light, water.Price $ 25,000.ArthurTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17979363
For Residential Development,630 sq.m.,Kotayk › Zovuni,"$25,000",USD,A plot of land is for sale. For all types of constructions with metal fencing. I will bargain to a real buyer.Translated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/18081828
For Residential Development,500 sq.m.,"9-րդ փողոց 18, Աբովյան",123 ֏,AMD,"Land for sale in Abovyan, near the court, all the communal facilities are available in the area, call for details.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17217855
For General Purpose,1450 sq.m.,Kotayk › Zovk,"$18,850",USD,"Land area in Zovk, 1450 metersOn 15-100.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18159931
For Residential Development,1000 sq.m.,Kotayk › Aghveran,"$5,000",USD,"The land is located near the center of the village, it is suitable for a residential building, a summer house, an orchard, the land has the possibility of electricity, drinking water, irrigation, gas. The price can be negotiated only when you see the land.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/16007897
For Public Buildings,"235,000 sq.m.",Kotayk › Abovian,"$2,500,000",USD,Աբովյան -Սևան ճանապարհի սկզբնամասում 1-ին գծում վաճառվում 235.000 քմ հողատարածք:Տեղանքը հարմար է ցանկացած գործունեություն ծավալելու համար:Translated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/16435946
Agricultural,"15,000 sq.m.",Kotayk › Nor Geghi,"$75,000",USD,"The land has 1500 fruit apple trees, 40 apricot trees, 5000 square meters of free space, constant electricity, drinking water and gas, 100 meters away, 35 square meters of residential buildings, 110 square meters of livestock.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18331813
For Residential Development,500 sq.m.,Kotayk › Dzoraghbyur,"$17,500",USD,"In the beginning of Dzoraghbyur, land plots near the house are for sale in very beautiful positions.500 square meters in the first 2 pictures - $ 25,000In the 3rd picture, 500 square meters - $ 17,500Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17678138
For Residential Development,1000 sq.m.,Kotayk › Goght,"$22,000",USD,"Land near the house for sale in Goght village, Kotayk region, in case of other information or questions, call the mentioned phone numberTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17941901
For Residential Development,565 sq.m.,Kotayk › Kasagh,"$33,900",USD,"A house plot with ready-made sketch projects is for saleBoth partial and full sale of the land next to the houseAddress: Kasakh, Shiraz StreetPrice: AMD equivalent to 60 US dollars per square meter in case of partial sale,in case of full payment, AMD equivalent to 55 US dollars.Call for details.Code 001006Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18114568
For Residential Development,"16,800 sq.m.",Kotayk › Dzoraghbyur,"$120,000",USD,Հողատարացք 16800քմ առագին գիծ Աբովյանից Ձորաղբյուր տանող ճանապարհինՇուկայականից ցածրԿոդ 0100191,Nov-25-2022_00-38,,https://list.am/en/item/17577024
