Type,Land Area,Address,Price,Currency,Description,Datetime,Service Lines,Links
For Residential Development,850 sq.m.,Armavir › Parakar,"$60,000",USD,"Residential plot 20x43, suitable for building 2 houses. 2nd line. I can sell 400m.Translated from Armenian",Dec-15-2022_22-09,,https://list.am/en/item/18470927
For Public Buildings,6000 sq.m.,Armavir › Metsamor,"$30,000",USD,"A plot of land of 6000 square meters is for sale, it is intended for any construction.Translated from Armenian",Dec-15-2022_22-09,,https://list.am/en/item/18433664
For Residential Development,370 sq.m.,"Գևորգ Չաուշի, Փարաքար","$42,000",USD,"Semi-detached residential house in Parakar with fenced communicators, quality construction, negotiable, garage with basement, very solid foundation, well-suited for quiet location.Translated from Armenian",Dec-15-2022_22-09,,https://list.am/en/item/18455368
Agricultural,2100 sq.m.,Armavir › Tairov,"$30,000",USD,"The plot of land is located on the cargo bank. It has two roofs, call for details.Translated from Armenian",Dec-15-2022_22-09,"Electricity, sewerage",https://list.am/en/item/18665828
Agricultural,9000 sq.m.,"Մարգարա խճուղի, Վաղարշապատ","$660,000",USD,"A large area, a greenhouse, is for sale in the city of Echmiadzin, Armavir marz.~ The total area of the land is 9000 sq. M. Of which 5000 square meters is a greenhouse.~ The greenhouse is built with innovative technologies, there are three types of cucumbers and two types of tomatoes.~ There is a kitchen, a living room, 1 bedroom, 2 spare rooms, a storage area, a refrigerator area, 2 bathrooms.~ Gas stoves, electricity generator are installed.~ Land is a profitable business with a daily income of about one million drams.~ When buying the greenhouse, you can take advantage of the state subsidy program.To get detailed information, write or call the specified number.The greenhouse is shown with a real estate showing contract.The service commission is 2% of the sales price.Translated from Armenian",Dec-15-2022_22-09,,https://list.am/en/item/18664696
For Residential Development,200 sq.m.,Armavir › Echmiadzin,"$15,500",USD,"Land in Zvartnots district, very close to the main road, all communications are available, distance from Yerevan is 10 kilometers.Translated from Armenian",Dec-15-2022_22-09,"Electricity, water supply, natural gas",https://list.am/en/item/18681245
For Residential Development,1500 sq.m.,"Aygek-Paraqar Highway, Merdzavan","$18,000",USD,"10 km from Yerevan Square, 50x30 square meter frontage, straight flat land, for building a residential house, there are 2 plots, one is worth 18000 dollars, the other is 25000 dollars, because a stone fence, a place for a guard, a gate is ready, there are 131 pieces. Plot of land to build a residential settlement, there are ready-made houses where they live, the neighborhood is called Mushavan. Call for details.Translated from Armenian",Dec-15-2022_22-09,,https://list.am/en/item/18497734
For Residential Development,1000 sq.m.,Armavir › Ptghunk,"$30,000",USD,"Հասցե: Արմավիրի մարզ, գյուղ Պտղունք․տնամերձ, կիսակառույց շինություն (10x10 վրա) շինության պատերը 2 տակ քար։ Հողամաս` 0.098 հա․Հոսանք, ջուր, գազ. Հողին շատ մոտ: ԽՄԵԼՈՒ ՋՈՒՐԸ մշտական։Մանրամասների համար զանգահարեք կամ գրեք. Telegram, whatsapp, Viber.Զվարթնոց օդանավակայանի խաչմերուկ: Հեռավորությունը ~ 3,5 կմ.«ՊԱՏ»-ի հենակետ։ Հեռավորությունը ~ 4,5 կմ.Քարտեզ: 40.170861, 44.360639Для жилых домовПлощадь земельного участка: 1000 кв. М.Адрес: Армавирская область, село Птгунк ․дом (на 10х10)электричество, вода, газ. Очень близко к земле.Звоните или пишите для подробностей. Telegram, whatsapp, Viber.Перекресток аэропорта Звартноц: Расстояние ~ 3,5 км.Пост ГАИ: Расстояние ~ 4,5 км.Карта: 40.170861, 44.360639For residential buildingsLand area: 1000 sq. M.Address: Armavir region, village Ptghunk ․house (on 10x10)electricity, water, gas. Very close to the ground.Call or write for details.Maps: 40.170861, 44.360639",Dec-15-2022_22-09,,https://list.am/en/item/18561775
For Residential Development,1200 sq.m.,Armavir › Haykashen,"$3,000",USD,"Close to the house, possibility of gas and water.Translated from Armenian",Dec-15-2022_22-09,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18490375
For General Purpose,1000 sq.m.,Armavir › Sardarapat,"800,000 ֏",AMD,50 on 20UrgentThe price is basicTranslated from Armenian,Dec-15-2022_22-09,"Electricity, water supply",https://list.am/en/item/18681136
For Residential Development,800 sq.m.,Armavir › Echmiadzin,"$29,000",USD,Two land plots of 800 square meters are for sale. Separate sale is possible. The lands are located in c. Etchmiadzin in Charents districtTranslated from Armenian,Dec-15-2022_22-09,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18684897
Agricultural,1600 sq.m.,Armavir › Musaler,"$3,200",USD,"A square meter of agricultural land is for sale in the village of Musaler, Armavir region1600 SquareTranslated from Armenian",Dec-15-2022_22-09,,https://list.am/en/item/18660992
For Residential Development,640 sq.m.,Armavir › Parakar,"$32,000",USD,Very urgently. Mher Mkrtchyan 15 addressTranslated from Armenian,Dec-15-2022_22-09,,https://list.am/en/item/18465162
For Residential Development,5800 sq.m.,Armavir › Parakar,"$125,000",USD,"Mher Mkrtchyan and Vardavar streets. The land is crossed by 5 roads. The width of the land is 54.5 meters and the length is 104 meters. Owner: There is drinking water and electricity. He made a linoleum near the house, 1 square meter - 6650 drams.Translated from Armenian",Dec-15-2022_22-09,"Electricity, water supply",https://list.am/en/item/15717202
For General Purpose,144 sq.m.,Armavir › Metsamor,"5,200,000 ֏",AMD,"Land for sale in Metsamor city (12*12) 144 square meters. M. It is located next to buildings 21 and 24. For details, write to the mentioned viber, whatsappTranslated from Armenian",Dec-15-2022_22-09,,https://list.am/en/item/18606846
Agricultural,1200 sq.m.,Armavir › Armavir,"4,000,000 ֏",AMD,"170 apricot trees, 7 years old, for saleTranslated from Armenian",Dec-15-2022_22-09,Water supply,https://list.am/en/item/18625270
Agricultural,4500 sq.m.,Armavir › Noravan,"7,000,000 ֏",AMD,4 plots of land near the house in Noravan community of ArmavirTranslated from Armenian,Dec-15-2022_22-09,,https://list.am/en/item/18416947
For Industrial Use,"16,000 sq.m.",Armavir › Sardarapat,"$2,000,000",USD,"Продается производственный комплексДанные о производстве:Земельный участок (в собственности) 1,6 ГААдминистративное здание (в собственности) современная постройка 2020гСобственный газ с средним давлением и с собственным понижающим чрпСобственный трансформатор 150квт, на первой линииАртезианская скважина с глубиной 60мСобственная канализацияСистема видеонаблюденияКаменный заборАвтоматические воротаСостав эксплуатируемого оборудования:ЦехаСушилкиПечиКонвейерыВсе оборудование на заводе современное.Мы продаем готовы комплекс под производство со всем оборудованием.",Dec-15-2022_22-09,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18593383
For Residential Development,600 sq.m.,"Erevanyan street, Parakar","$120,000",USD,Business space 1 lane 17m front sectionTranslated from Armenian,Dec-15-2022_22-09,,https://list.am/en/item/18573330
Agricultural,2700 sq.m.,Armavir › Parakar,"$125,000",USD,"The land is located next to the Yerevan-Echmiadzin highway, right on the roadside. The front part is 25.5 linear meters, very easy, any size and any part can be changed public or production.Translated from Armenian",Dec-15-2022_22-09,,https://list.am/en/item/18519120
For Residential Development,3000 sq.m.,"Улица Саят-Новы 3А, Армавир","$150,000",USD,"A garage with its own land is for sale, the garage is 120 square meters, and the land area is 3000 square meters with fruit trees. The area is sheltered.We can also sell separately.Translated from Armenian",Dec-15-2022_22-09,,https://list.am/en/item/18641678
For Residential Development,870 sq.m.,"10-րդ փողոց 1, Նորակերտ","$8,700",USD,"LAND is located on 24th Street (accidentally entered 10th Street and cannot be changed)Flat plot,Electricity and water close to the plot,Residential block,Urgent.Translated from Armenian",Dec-15-2022_22-09,,https://list.am/en/item/18570569
For Residential Development,900 sq.m.,Armavir › Musaler,"$25,000",USD,"Possibility of gas, water, electricityTranslated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18667137
For Residential Development,800 sq.m.,Armavir › Araks,"$7,000",USD,"A plot of land for sale in Armavir marz, Araxes community, Artimet village.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18715535
For Residential Development,1650 sq.m.,Armavir › Echmiadzin,"$27,000",USD,"35 sq. M houseAvailable: Electricity, drinking water, irrigation waterThe semi-fenced buyer will also be provided with a large amount of building materialsTranslated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18544593
For General Purpose,2500 sq.m.,Armavir › Aghavnatun,"$18,000",USD,"A plot of land is for sale, together with a house, the area is located in Armavir marz, Aghavnatun village, the area is 2500 square meters, there are various types of fruit trees on the plot (pears, apples, quinces, apricots, peaches, plums, grapes, pomegranates, poppy seeds, almonds, black currants) fully planted with alfalfa under the trees (first mouth), permanent irrigation water, light, the area is monitored by cameras, has a night light, sold together with the cabin, the cabin is in good condition, habitable, is given with the property (2 wooden cabinets, table and chairs, TV with stand, refrigerator (newly bought, sofa, bed) door and windows with bars, the area is not only suitable for living, but also very suitable for use as a recreation area, call for detailsTranslated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18421285
Agricultural,7100 sq.m.,"1-ին փողոց 10 null, Մոնթեավան","$5,500",USD,Very easy to waterTranslated from Armenian,Dec-15-2022_22-10,Water supply,https://list.am/en/item/18653480
For Residential Development,1020 sq.m.,Armavir › Echmiadzin,"$4,500",USD,"A plot of land next to the village of Artimet Heratsi Street, 1020 square meters, 3-5 km from EtchmiadzinTranslated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18715004
For Residential Development,405 sq.m.,Armavir › Echmiadzin,"$10,000",USD,Charents district 2 districtTranslated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/18579535
Agricultural,5000 sq.m.,Armavir › Mayisyan,"$20,000",USD,"Armavir G, Mayisyan 1 km from the M5 road. There is no water problem, young servants of 54-56 apricots, 16-18 years old, call for questionsTranslated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18512936
Agricultural,"10,500 sq.m.",Armavir › Arshaluys,"$8,000",USD,Located in DawnThere is permanent waterNow wheat is sownPrice negotiableTranslated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/18520552
For Residential Development,1116 sq.m.,Armavir › Nalbandyan,"$2,000",USD,An area close to the house that will serve both residential and agricultural purposes.Translated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/18714555
For Residential Development,640 sq.m.,"Շարլզ Ազնավուր փողոց 29, Փարաքար","$28,000",USD,A plot of land intended for residential construction is for sale.Flat plot of land. All utilities are close by.It is located near the airport of Paragar village.Translated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/18436124
Agricultural,5000 sq.m.,Armavir › Echmiadzin,"$15,000",USD,"Agricultural land for sale in Etchmiatsin, c. Orchard. Black soil is of high quality.Translated from Armenian",Dec-15-2022_22-10,Water supply,https://list.am/en/item/18636673
Agricultural,785 sq.m.,Armavir › Nalbandyan,"3,000,000 ֏",AMD,Agricultural land for sale in Armavir marz.Translated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/18714247
Agricultural,"10,000 sq.m.",Armavir › Geghakert,"6,000,000 ֏",AMD,"The land is located in Armavir M. In the village Geghakert (Samaghar) on the trans, the area of 1 hectare is being privatized. If you wish, we will send a picture. The price is negotiable. For other questions, call.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18605828
For General Purpose,3000 sq.m.,Armavir › Haykashen,"3,000,000 ֏",AMD,"The plot is located on a 2-way road, in 2 pieces, the length is 120m, the width is 24 + 5m, the price is negotiable.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18714030
For Residential Development,600 sq.m.,"Komitas street, Parakar","$30,000",USD,"A plot of land near the house is for saleHas all utilitiesFor more information call:*Agency commission is 2% of sale price.To see similar agency announcements, you can visit our page by clicking on the logo photo.Translated from Armenian",Dec-15-2022_22-10,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18713807
Agricultural,"10,000 sq.m.",Armavir › Gai,"17,000,000 ֏",AMD,"I am selling an agricultural land in the village of Gai (Khatunarch) The land area is actually more than one hectare, only the frontage is 100 meters, it is the largest and most suitable in the given area. It is irrigated by a 3-inch pump, it has gas and electricity, it is very suitable for establishing a greenhouse economy, there are greenhouses on both sides of the land, which can be seen in the second picture, it is still being cultivated. The road to the land is normal, paved. The price is written, please do not call pointlessly to ask or lower the price.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/16967799
Agricultural,4500 sq.m.,Armavir › Noravan,"7,000,000 ֏",AMD,"In the Noravan community of Armavir, 4 adjoining plots of 4500 square meters with 3 greenhouses. Each greenhouse is 27 m long and 9 m wide.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18416949
For Residential Development,1000 sq.m.,"Մեսրոպ Մաշտոցի փողոց, Առատաշեն","$5,000",USD,"A residential plot of land is for sale in the village of Aratashen in Etchmiadzin.1000 sq/m. Communications are close to land: Water, electricity, irrigation waterTranslated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18522841
For Residential Development,954 sq.m.,"Araratyan street, Yerevan","$210,000",USD,"A plot of land is for sale in Etchmiadzin city, near the Mother See Church of St. Etchmiadzin,central locationlocated on the 2nd line from the main street,land area: 954 square metersresidential house: 267.2 square meters, not repairedresidential house: 60.6 square meters, not repairedthe land is fenced,gates are installedTarget meaning: Settlementsoperational significance: Residential developmentAll communications are available: Gas, water, electricity.It is convenient to use for business purposes: Construction of a building, construction of an operational facilityCost: $210,000Agency commission: 2% of the agreed sale priceTranslated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18361095
For General Purpose,800 sq.m.,Armavir › Tsaghkunk,"$20,000",USD,Urgently selling 800m of privatized land with half-built building. Call for details. Price negotiable.Translated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/18583951
Agricultural,2000 sq.m.,"Vagharsh Vagharshyan backstreet, Yerevan","$52,000",USD,"Class 4 land, first line. Without changing the order, there is an opportunity to build a 100 sq/m building.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18632832
For Industrial Use,9300 sq.m.,"Մանուշյան փողոց, Վաղարշապատ","$22,000",USD,"2300 Berkatu 7000 grapes, apricots.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18519568
For Residential Development,4100 sq.m.,Armavir › Echmiadzin,"1,200,000 ֏",AMD,"There are three adjacent plots of land in Haikashen village, two of them are 1500 square meters, one of them is 1100 square meters.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18581131
For Residential Development,360 sq.m.,Armavir › Argavand,"$45,000",USD,"Land for sale in Argavand, residential area, water, gas, electricity at 50 metersTranslated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18711014
Agricultural,8600 sq.m.,"Կոմիտասի փողոց 103, Նորակերտ","$6,000",USD,One hectare of land is for sale in Norakert village. Negotiable. For more information callTranslated from Armenian,Dec-15-2022_22-10,"Electricity, water supply",https://list.am/en/item/18649800
For Residential Development,1000 sq.m.,Armavir › Echmiadzin,"$8,000",USD,"Land near the house, there are trees, there is water and electricity in the neighborhoodTranslated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18658958
For Residential Development,1000 sq.m.,Armavir › Ptghunk,"$15,000",USD,"The land is located in Ptghunk village. The land is fenced with a metal fence. At the end of the plot there is a foundation for a barn. There are fruit trees. Gas and electricity pass by the plot, and drinking water is drawn.Negotiable for real buyer.Translated from Armenian",Dec-15-2022_22-10,"Electricity, water supply, natural gas",https://list.am/en/item/18660999
For Residential Development,1800 sq.m.,Armavir › Echmiadzin,"4,500,000 ֏",AMD,Home price negotiableTranslated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/18642070
Agricultural,9500 sq.m.,"20-րդ փողոց 22, Արշալույս","3,000,000 ֏",AMD,Paid vineyard 9500 m. Negotiable in Arshaluys village. It has no problem with water.Translated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/18380322
Agricultural,4800 sq.m.,Armavir › Armavir,"3,500,000 ֏",AMD,"There are 180 5-year-old trees on the plot. The land has no water problem. Very quick, negotiable for real buyers. Some of the trees are bochka plum and the rest are victoriaTranslated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18597351
Agricultural,5000 sq.m.,Armavir › Merdzavan,"$60,000",USD,"5000m of land for sale, c. Near Aygek-Merdzava, with fruit trees, call for questionsTranslated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18402330
For Residential Development,1100 sq.m.,Armavir › Echmiadzin,"4,000,000 ֏",AMD,Земельный участок находится в селе Айтах 6 км от Эчмиадзина. Есть вода для полива с обеих сторон участка. Вода свет газ находятся близко от участка. Торг уместен.,Dec-15-2022_22-10,,https://list.am/en/item/18708764
For Residential Development,480 sq.m.,"Արամ Մանուկյանի 1-ին փողոց, Վաղարշապատ","$25,000",USD,It is located in the Aram Manukyan district and has a building with a brick wall next to the asphaltTranslated from Armenian,Dec-15-2022_22-10,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18609561
For Residential Development,400 sq.m.,Armavir › Armavir,"2,500,000 ֏",AMD,"The land next to the house has drinking water, electricity, sewerage, gas is directly in front of it, it has productive trees, andalises of grapes.Translated from Armenian",Dec-15-2022_22-10,Water supply,https://list.am/en/item/18708220
For General Purpose,750 sq.m.,Armavir › Arevashat,"$30,000",USD,A plot of land is for sale in Parakar community of Armavir marz. The land is located next to Araks Poultry Factory and Red Cross warehouses.Translated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/18412554
Agricultural,2711 sq.m.,Armavir › Tandzut,"300,000 ֏",AMD,"A plot of land in Tandzut is for sale at a cheaper price than the market price, because the plot was purchased at an auction. Call for details... On the page you can also find other plots of land at a much cheaper price than the market.The picture is not of the plot.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18681715
For Residential Development,600 sq.m.,Armavir › Armavir,"$5,000",USD,"600 square meter plot of land, gas, electricity, water, will you attach it to my house?Translated from Armenian",Dec-15-2022_22-10,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18651355
For Residential Development,1000 sq.m.,Armavir › Aygek,"$30,000",USD,Land for sale (for residential buildings)Translated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/18559654
For Residential Development,418 sq.m.,"2 block, Metsamor","4,000,000 ֏",AMD,It is leveledTranslated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/18450923
For Industrial Use,7000 sq.m.,Armavir › Mrgashat,"8,000,000 ֏",AMD,"The plot is located on the roadside of the Mrgashat Alashkert road section. The land is fully planted with productive trees of 3-6 years old. The types of trees are apricot, yellow, cherry and 2 types of plums (black plum and Victoria) Call for more detailsTranslated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18522820
Agricultural,7350 sq.m.,Armavir › Aygek,"$12,000",USD,"7350 meters of arable land is for sale in the village of Aygek, near the village of Merdzavan.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18487758
Agricultural,"22,000 sq.m.",Armavir › Armavir,"$45,000",USD,Продаю земельный участок6000кв виноград5000 кв цел11000кв абрикосовые деревьяВсе в одном местеВсе информацию по телефону.,Dec-15-2022_22-10,,https://list.am/en/item/18608931
Agricultural,4500 sq.m.,Armavir › Armavir,"$62,000",USD,"The land is located between M5 of Armavir Yerevan main road, between Metsamor and Maisyan.4500 square meters,24m front,Charged about 500 square meters2 tons of orange juice, with drip dressing.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18407802
For Residential Development,300 sq.m.,"Улица Еритасардутян, Мердзаван","$9,500",USD,A plot of land near the house is for salethere is a strong water currenton a two-way roadresidential blockTranslated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/18516051
For Residential Development,405 sq.m.,Armavir › Echmiadzin,"$8,500",USD,Code H169A plot of land near the house is for saleAddress K. Etchmiadzin Charents district Land 405 square metersCall for details#Echmiadzin#land:#Vagharshapat#Real_Property:#Land for saleTranslated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/18558909
For Residential Development,3500 sq.m.,Armavir › Apaga,"7,000,000 ֏",AMD,"3500 square meter plot of land near the house in the central part of Apaga village of Echmiadzin.There is drinking water, electricity,Artesian irrigation water 3 inches newly dug, there is possibility to connect gas.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18524931
For Residential Development,500 sq.m.,Armavir › Parakar,"$25,000",USD,"VM1003:A plot of land near the house is for saleArmavir, Parakar• 500 square meters area_• gas, electricity, water• fenceda gate• Asphalt roadTranslated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18383602
For Residential Development,2400 sq.m.,"Baghramyan street, Vagharshapat","$12,000",USD,"CodeEE01Land for saleTaronik, Baghramyan str.• 2400 square meters area_• in the house• 1st lineTranslated from Armenian",Dec-15-2022_22-10,"Electricity, water supply, natural gas",https://list.am/en/item/18633188
Agricultural,17 sq.m.,Armavir › Argina,"$25,000",USD,3.2 ha own 13.8 ha leased long termThe land is of agricultural significance in total 17 haThere is an open stone mine on the landTranslated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/18705023
For Residential Development,600 sq.m.,Armavir › Armavir,"$8,000",USD,"Urgently negotiable. Located in the city of Armavir, 108 district, Three-Ord Street. It is also possible to exchange with a car; urgentlyTranslated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18522818
For Residential Development,400 sq.m.,Armavir › Armavir,"$15,000",USD,"The plot next to the house is located in such an area of the city where it is planned to build a second market and a park. There is a working school, a kindergarten, a children's water park in the vicinity of the plot... In the adjacent area is the ""Черёмушки"" apartment complex of the city.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18704879
Agricultural,"22,000 sq.m.",Armavir › Yeraskhahun,"$30,000",USD,"Urgent sale of arable land for rural purposes, has permanent irrigation water, is completely planted with alfalfa, for details call FOR SALETranslated from Armenian",Dec-15-2022_22-10,Water supply,https://list.am/en/item/18704764
For Residential Development,880 sq.m.,Armavir › Musaler,"$21,000",USD,"Земельный участок в мусалер-птхунке с двух сторон огороженКоординаты 40.169332,44.360762",Dec-15-2022_22-10,,https://list.am/en/item/18407684
For Residential Development,1000 sq.m.,Armavir › Echmiadzin,"$30,000",USD,"A plot of land near the house is for sale, in the new Andranik district.Has all utilities.Translated from Armenian",Dec-15-2022_22-10,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18656215
For Residential Development,405 sq.m.,"Վահան Տերյանի փողոց, Վաղարշապատ","$30,000",USD,"Etchmiadzin on Oktemberyan highway, at the entrance to Etchmiadzin (near the bridge)Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18476068
Agricultural,"162,000 sq.m.",Armavir › Echmiadzin,"$300,000",USD,"Garden for sale in Zvartnots district of Vagharshapat.The total area is 16.2 ha, all documents are available.9.5 ha - grapes (vertical and golden)3.7 ha - apricots and currants2.5 ha - walnuts0.5 ha - plumsThree-phase electricity, potable water, own artesian well, office and storage buildings.Partial repayment, exchange with an apartment or commercial space in Yerevan is possible.Translated from Armenian",Dec-15-2022_22-10,"Electricity, water supply, sewerage",https://list.am/en/item/16173047
Agricultural,8000 sq.m.,Armavir › Aghavnatun,"7,000,000 ֏",AMD,The dovecote sped down the road to the front lineTranslated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/18703321
For Residential Development,405 sq.m.,"Կանգառ Չարենց 1, Չարենց 1-ին թաղամաս","$35,000",USD,"Two plots are for sale in Echmiadzin Charents Street, the area of each is 405 square meters. Sold without an intermediary.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18526369
For General Purpose,2000 sq.m.,Armavir › Mayisyan,"$3,000",USD,"Land for sale in Mayisyan village, call for detailsTranslated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18702950
Agricultural,"30,000 sq.m.","3-rd street, Argina","2,000,000 ֏",AMD,Urgent irrigated negotiableTranslated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/18702909
Agricultural,"10,000 sq.m.","Էջմիածին փողոց 23, Պտղունք","$43,000",USD,"2 way roadCherry tree 40 and overPermanent irrigation waterNetworkedCultivated landThere is also 1 hectare of raw, irrigation water for an apricot orchard in the same neighborhoodThere is also a cottage next to the houseNear the schoolTranslated from Armenian",Dec-15-2022_22-10,Water supply,https://list.am/en/item/18614181
Agricultural,2500 sq.m.,Armavir › Aygek,"$5,500",USD,The land is located in Aygek village of Parakar community. 2500 sq. M. Arable landTranslated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/18428074
For Residential Development,150 sq.m.,Armavir › Armavir,"$6,000",USD,"I am selling near the house, with the foundation of the house on 10,20, 108 district.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18630079
For Residential Development,1500 sq.m.,"2nd Street 1, Azatashen village","$15,000",USD,"A rural plot of land is for sale in Azatashen, near Argavand.Total area: 1500 square meters, privatizedPrice: $15,000Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18488399
For Residential Development,2400 sq.m.,Armavir › Echmiadzin,"$85,000",USD,"Code T464 PRICE NEW $85,000OLD $103,000A large plot of land is for sale in the Charents district of Etchmiadzin.Area: 2430 square metersRecreation room: 26.8 square metersChat room: 21 square metersCovered open kitchen 14 square meters2 water wellsFencedBathroomLarge water tankFruit gardenEntrance from two streetsCall TigranTranslated from Armenian",Dec-15-2022_22-10,"Electricity, water supply, natural gas",https://list.am/en/item/18663472
Agricultural,4000 sq.m.,Armavir › Echmiadzin,"$17,000",USD,"Vineyard (standing type) for sale in Baghramyan village, 7 km away from Yerevan. It is provided with irrigation water. The annual harvest is 7-9 tons. The average income is 1,300,000 drams.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/14115678
For Residential Development,1300 sq.m.,Armavir › Apaga,"3,000,000 ֏",AMD,Land near the house for sale in Apaga villageTranslated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/17964893
For Residential Development,450 sq.m.,Armavir › Myasnikyan,"$2,500",USD,"Land for dacha. The land is plowed with good soil, the padwal is dug in the given container, there is light, water, gas, water, there are 100 notches, tuff stone, tashvatTranslated from Armenian",Dec-15-2022_22-10,"Electricity, water supply, natural gas",https://list.am/en/item/18681392
Agricultural,1270 sq.m.,"Gai 1st lane, Armavir","$6,000",USD,The land is located on the road to Ejmiadzin Margara in the village of Eraskhahun. Near the road. You can write to the email and call the specified number with the code 077Translated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/15671249
Agricultural,"20,000 sq.m.",Armavir › Armavir,"$19,500",USD,Վաճարվում է հող ։էջմիածինից 15կմ հեռավորության վրա երասխահուն գյուղում ։կարող եք զանգահարել նշված համարին 077 կոդով,Dec-15-2022_22-10,,https://list.am/en/item/15665897
For Residential Development,680 sq.m.,Armavir › Parakar,"12,000,000 ֏",AMD,"Land for residential construction in Parakar, 680 square meters23m frontage, newly built blockCode 0100348Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18080567
For Residential Development,1070 sq.m.,Armavir › Aknashen,"4,200 ֏",AMD,"It is suitable for building a house or a greenhouse. It is located not far from the main road, the irrigation water runs 4 meters from the ground. It has gas, electricity, and the possibility of drawing water.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18391758
Agricultural,"70,000 sq.m.",Armavir › Shenik,"18,000,000 ֏",AMD,"A 7-hectare alfalfa field is for sale, it has no water problems, it provides 300-350 cows per hectare, it is fertilized with manure, 20 cars per hectare, an ideal field. Call for more details.Translated from Armenian",Dec-15-2022_22-10,Water supply,https://list.am/en/item/18675294
For Residential Development,1000 sq.m.,"Բարեկամության փողոց, Ոսկեհատ","6,500,000 ֏",AMD,"A plot of land is for sale in the Voskehat administrative district of the Vagharshapat community, on the Vagharshapat-Voskehat highway (12th street) The total area is 0.09 ha, of which 182.2 square meters is occupied by the half-building, half of which is a covered basement. The land is flat, located on the 2nd line. Communications (gas, water, electricity, sewage) pass directly in front of the plot. A deep water well for common use is planned for irrigation a little far away. It is a new district, but the surrounding area is fully populated. The street is lit.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18518088
