Type,Land Area,Address,Price,Currency,Description,Datetime,Service Lines,Links
For Residential Development,1130 sq.m.,"Shamakhyan Street, Dilijan station","$25,500",USD,"Land near the house in Dilijan, Shamakhyan street, 1130 square meters, with all communal facilities. The mouth of the gorge, a very convenient place for a dachshund. Call Viber's number. Exchange with a car.Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/17349601
For Residential Development,250 sq.m.,Tavush › Dilijan,"$45,000",USD,I am selling vodka in Dilijan for 2500 +Translated from Armenian,Nov-25-2022_01-04,,https://list.am/en/item/18159569
For Residential Development,"10,000 sq.m.","Hovsepyan Street, Dilijan station","$83,000",USD,"Land for sale in Dilijan, negotiableTranslated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/17938493
For Residential Development,519 sq.m.,Tavush › Ijevan,"2,500,000 ֏",AMD,"(Code 8/168) 519 sq / m land for sale in Ijjan city, purpose: Residential, operational or land type, residential construction, type of registered right, property. Electricity, water and gas are located near the land, the price is 2,500,000 AMD. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with a real estate agency. Do not write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address by phone. We hope you will understand. Citizens who speak in unison or do not answer calls do not call, we do not work with you. We repeat once, no telephone address is provided.Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/17893783
For Residential Development,480 sq.m.,"Shamakhyan Street, Dilijan station","$25,000",USD,"The land is located next to Dilijan Aib school, it has a beautiful view. The land is on the plain, all the communal facilities are close. Price is negotiableTranslated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/17428891
Agricultural,"20,000 sq.m.",Tavush › Dilijan,"$250,000",USD,"Land for sale in Aghavnavank community of Dilijan city (20 km from the center of Dilijan) The total area of the land is 2 ha, it is located on the Dilijan-Chambarak road section and has a frontage of 250 meters with the road. The land has a southern slope, it is sunny, facing the communities of Khachratov and Gosh (Goshavank) There are 150 newly planted mulberry trees on the plot, it has a high-quality drip irrigation system. The entire area is fenced. There is an opportunity to use all utilities (gas, water, electricity)Translated from Armenian",Dec-15-2022_22-12,,https://list.am/en/item/18421722
For Residential Development,869 sq.m.,"Getapnya street, Dilijan station","$26,000",USD,A plot of land near the house is for sale in Dilijan - First line. Communications are close.Translated from Armenian,Dec-15-2022_22-12,,https://list.am/en/item/18650214
For Residential Development,3784 sq.m.,Tavush › Gosh,"$18,000",USD,"Beautiful view, greenery, on the way to the MonasteryTranslated from Armenian",Dec-15-2022_22-12,,https://list.am/en/item/18515067
For Public Buildings,1000 sq.m.,Tavush › Ijevan,"$10,000",USD,Located in the Metalworkers' QuarterTranslated from Armenian,Dec-15-2022_22-12,,https://list.am/en/item/18708251
For Residential Development,810 sq.m.,"Հակոբջանյան փողոց, Դիլիջան","15,500,000 ֏",AMD,"URGENTLY I am selling a half-built house with a plot of land in c. In Dilijan. I have a building. Permit construction and architectural design for two floors. There is water, electricity, sewage, gas. Suitable for both residential and guest house construction.I am the owner.Translated from Armenian",Dec-15-2022_22-12,,https://list.am/en/item/18473589
For Residential Development,600 sq.m.,Tavush › Dilijan,"$40,000",USD,Land for residential constructionTranslated from Armenian,Dec-15-2022_22-12,,https://list.am/en/item/18495119
For Residential Development,1000 sq.m.,Tavush › Dilijan,"$15,000",USD,Land for residential constructionTranslated from Armenian,Dec-15-2022_22-12,,https://list.am/en/item/18495100
For General Purpose,560 sq.m.,"Getapnya street, Dilijan station","$13,000",USD,560 sq. In the neighborhood of Dilijan resort. M:Translated from Armenian,Dec-15-2022_22-12,,https://list.am/en/item/18520625
For Residential Development,1000 sq.m.,Tavush › Koghb,"2,000,000 ֏",AMD,Land in KoghbTranslated from Armenian,Dec-15-2022_22-12,"Electricity, water supply, natural gas",https://list.am/en/item/18681717
For Residential Development,500 sq.m.,"Shamakhyan Street, Dilijan station","$20,000",USD,"Land area 500 square meters, with fruit trees. Suitable for building a private house, in a quiet neighborhood. All utilities are available.Translated from Armenian",Dec-15-2022_22-12,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18602475
For Residential Development,3465 sq.m.,Tavush › Dilijan,"$80,000",USD,Call for details. I have a few for saleI am the ownerTranslated from Armenian,Dec-15-2022_22-12,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18708765
For Residential Development,1100 sq.m.,Tavush › Ijevan,"$10,000",USD,"A residential development area is urgently for sale on Nar-Dos Street. The area has the right for residential construction and a title certificate. There are fruit trees, there are newly built houses on the sides, there is no problem with gas, water, electricity.Flat land, newly established, populated neighborhood.Utilities nearby.Area size (m2) : 1100Land for residential developmentType of registered right: OWNERSHIPOnly real buyers should call.Will you be buying directly from the owner?I CAN EXCHANGE FOR A CAR WITH AN EXTRA CHARGE FROM YOUTranslated from Armenian",Dec-15-2022_22-12,,https://list.am/en/item/18276790
For General Purpose,500 sq.m.,"Yerevanian St, Ijevan","$10,300",USD,"Land near the house, very suitable for building a guest house, water and gas are very closeOnly real buyers should callTranslated from Armenian",Dec-15-2022_22-12,,https://list.am/en/item/18428764
For Residential Development,"12,650 sq.m.","Խաչատուր Աբովյանի փողոց, Դիլիջան","16,500,000 ֏",AMD,"For details, call me. I have several pieces of land located in the forestDilijanomI have several houses and plots of land in the forest or in the cityTranslated from Armenian",Dec-15-2022_22-12,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18695272
For Residential Development,630 sq.m.,"Myasnikyan street, Dilijan station","$23,000",USD,KOD-64053Land for sale in Dilijan for residential buildings.Translated from Armenian,Dec-15-2022_22-12,"Electricity, water supply, sewerage",https://list.am/en/item/17475041
For Residential Development,1000 sq.m.,Tavush › Dilijan,"$57,000",USD,"Residential plot for sale in Dilijan community, next to HOVER hotel complex, 1000 square meters, communications are close, sunny location and beautiful view. Exchange is possible.Translated from Armenian",Dec-15-2022_22-12,"Electricity, water supply, natural gas",https://list.am/en/item/18617269
For Residential Development,4532 sq.m.,"Maksim Gorky Street, Դիլիյան","$350,000",USD,"The plot is located on the road leading to the central bank, there are fir trees on the plot. Has a shintuyltvulyon twenty-one house projectTranslated from Armenian",Dec-15-2022_22-12,Electricity,https://list.am/en/item/15772307
For Public Buildings,2910 sq.m.,Tavush › Ijevan,"$130,000",USD,Land for sale in the city of Ijevan. The first lane on the M4 road is suitable for all kinds of activitiesTranslated from Armenian,Dec-15-2022_22-12,,https://list.am/en/item/18607801
For Residential Development,550 sq.m.,Tavush › Dilijan,"$50,000",USD,A plot of land near Aib schoolTranslated from Armenian,Dec-15-2022_22-12,,https://list.am/en/item/18577002
For Residential Development,500 sq.m.,Tavush › Dilijan,"$100,000",USD,"A plot of land for sale in Dilijan, with a building permit for a private house.Translated from Armenian",Dec-15-2022_22-12,Electricity,https://list.am/en/item/18677721
For Residential Development,550 sq.m.,Tavush › Dilijan,"$45,000",USD,"260/1 Kalinin street, Dilijan city. It has 550 square meters of floor space, central road, call + 37493469000Translated from Armenian",Dec-15-2022_22-12,,https://list.am/en/item/18652994
Agricultural,6500 sq.m.,Tavush › Bagratashen,"$24,000",USD,Готовый садГотовый бизнесЗвоните или пишите на ватцап.,Dec-15-2022_22-12,,https://list.am/en/item/18556012
For Public Buildings,5900 sq.m.,"Parz Lich street, Dilijan station","$310,000",USD,"Multipurpose land for sale in Dilijan. The total area is 5900 square meters, which is of public importance. It has the possibility of expansion up to 2000 square meters, next to the interstate road, on the road leading to Parz Lake, first line, the front part is approx. 200 m.It is suitable for building a hotel complex, restaurant complex, apartment building, recreation zone, town houses.Call for more information.Translated from Armenian",Dec-15-2022_22-12,,https://list.am/en/item/18693383
Agricultural,4500 sq.m.,Tavush › Achajur,"$5,900",USD,A vineyard with an area of 4500 square meters is for sale. 33 margs have irrigation water.Translated from Armenian,Dec-15-2022_22-12,,https://list.am/en/item/18552761
For Residential Development,700 sq.m.,"Հովք փողոց, Դիլիջան","$19,000",USD,"600 + 100 square meters of land for sale in Hovk district.All communication facilities are available.Exchange is possible, I will listen to offers.Translated from Armenian",Dec-15-2022_22-12,,https://list.am/en/item/18464579
For Public Buildings,38 sq.m.,Tavush › Ijevan,"$13,000",USD,38 square meters for sale. M. Land with an area of c. Ijevan Abovyan str. At 52 address (Naberezhni) There is a 2-storey construction project with all its permits. For more information call.Translated from Armenian,Dec-15-2022_22-12,,https://list.am/en/item/18702848
Agricultural,2500 sq.m.,Tavush › Getahovit,"$8,000",USD,"A plot of land for sale in Getahovit, Ijevani village, 2500mTranslated from Armenian",Dec-15-2022_22-12,,https://list.am/en/item/18718875
For Public Buildings,5900 sq.m.,"Parz Lich street, Dilijan station","$310,000",USD,"Multipurpose land for sale in Dilijan. The total area is 5900 square meters, which is of public importance. Next to the interstate road, on the road to Parz Lake, first lane, frontage about 200 m.It is suitable for building a hotel complex, restaurant complex, apartment building, recreation zone, town houses.Call for more information.Translated from Armenian",Dec-15-2022_22-12,,https://list.am/en/item/18718648
For Residential Development,2650 sq.m.,"Parz Lich street, Dilijan station","$170,000",USD,"A residential house with its own land is for sale, the area is located in the Tbilisi road of Dilijan city, it is suitable for building a hotel and cottages, there is a half-built house in the canal, which has 4 rooms + bathroom, toilet, has an orchard, there is electricity, water, details Call for real buyers, NegotiableTranslated from Armenian",Dec-15-2022_22-12,"Electricity, water supply, natural gas",https://list.am/en/item/18630122
For Residential Development,1262 sq.m.,"Shamakhyan Street, Dilijan station","$50,000",USD,"Urgent sale of land 1262 square meters. M, in Dilijan, it is suitable for building any type of building, it is a very suitable place for creating a guest house, cottages, a very quiet place away from the noise of the city, there are fruit trees on the land (pear trees of various kinds, apple trees, walnut trees, plum trees, quince trees and other trees) Gas and water are 50 m away.The land is at the top of the road.Translated from Armenian",Dec-15-2022_22-12,,https://list.am/en/item/18522924
For Public Buildings,1000 sq.m.,Tavush › Dilijan,"$65,000",USD,"1000 square meters for sale URGENTLY without an intermediary. A plot of land of public significance with an area of M, in Dilijan, at Tbilisi highway 54/2.The land is located next to the restaurants GETAP and URENI, on the bank of the river.All communications are available...It is suitable for recreation area, restaurant and any other public use.It is possible to exchange with a car, also with an additional fee from me or you.PRICE: $65,000Translated from Armenian",Dec-15-2022_22-12,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18677030
For Public Buildings,2186 sq.m.,Tavush › Dilijan,"$350,000",USD,"The land is located in the city of Dilijan, close to the center. The mansion can be converted into a hotel, restaurant, cottages. The land is 2186 square meters. M. It is located in the center of the city. The land is provided with utilities. The price is negotiable.Translated from Armenian",Dec-15-2022_22-12,,https://list.am/en/item/18460180
For Residential Development,800 sq.m.,Tavush › Dilijan,"$15,000",USD,"Long-lasting sunny side, next to the road, very suitable for building a summer house, permanent gas, water, electricityTranslated from Armenian",Dec-15-2022_22-12,"Electricity, water supply, natural gas",https://list.am/en/item/18717130
For Residential Development,"10,000 sq.m.",Tavush › Dilijan,"$500,000",USD,"A plot of land is for sale in the center of Dilijan, next to the central bank, it has a construction permit, there are guest houses and guesthouses nearby. An ideal space to build a recreation area. Suitable for various construction. For more information call:Translated from Armenian",Dec-15-2022_22-12,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18588094
For Residential Development,289 sq.m.,Tavush › Dilijan,"$30,000",USD,"In the center of Dilijan city, right next to the military unit. About 200 meters of free space at the back of the plot, which can be used only by you.Translated from Armenian",Dec-15-2022_22-12,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18669468
For Residential Development,620 sq.m.,"Shamakhyan Street, Dilijan station","$57,000",USD,"It is a new district in the city of Dilijan, a flat area, the communal garden is attached, privatized, it is suitable for building a house/summer house/ or guest house/cottages/, urgently.Translated from Armenian",Dec-15-2022_22-12,,https://list.am/en/item/18382780
For Residential Development,620 sq.m.,Tavush › Dilijan,"16,100,000 ֏",AMD,A plot of land for residential construction in Dilijan city is for sale.Front part 18M.It has permission to build a fence and it is possible to make additions (АПЗ)Translated from Armenian,Dec-15-2022_22-12,Electricity,https://list.am/en/item/18453609
For Residential Development,600 sq.m.,Tavush › Dilijan,"$15,500",USD,"Land for sale in Dilijan, Andranik district. It occupies 600 square meters. It is intended for residential construction. There are inhabited houses in the neighborhood. The land is privatized. All communications are very close. It is also possible to exchange with a car for an additional fee on your part.Translated from Armenian",Dec-15-2022_22-12,,https://list.am/en/item/18614751
For Residential Development,1100 sq.m.,Tavush › Dilijan,"$10,000",USD,"1100 square meters of land near the house is for sale in the village of Dprabak, 25 km from Dilijan. The plot is located 90m from the main road, 4 sides are forest, the Getik river flows along the border of the plot, it is a green area with a very beautiful view, there are houses, guest houses and recreation areas nearby, as well as Aghavnavank - 5.5km, Haghartsi - 17km. Historical monasteries and churches of Goshavank: 15 and Dzoravank: 6 km, Dilijan Park: 25 km, Parz Lake: 30 km, Gosh Lake: 19 km, Deer Breeding Center: 28 km and other pleasant places with very beautiful views are also nearby. All these mentioned areas are within a maximum time distance of 20-25 minutes from the plot. A wonderful paradise is a recreation area, why not also to build a private house. I will also exchange for an equivalent car, in case of exchange, the land will be calculated at a different price.Translated from Armenian",Dec-15-2022_22-12,,https://list.am/en/item/18555999
For Residential Development,1400 sq.m.,Tavush › Dilijan,"$35,000",USD,"About 1400 square meters of residential development is being exchanged (or sold) Plot of land: C. With an apartment in Dilijan. The land is located in the Aghavnavank village of Dilijan, in a residential area. Water, electricity and gas are available. A beautiful landscape opens out from the plot. It is suitable for building a house, guest house or establishing a recreation area...Translated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/18441148
For Residential Development,600 sq.m.,"Կալինինի 4-րդ փողոց, Դիլիջան","$55,000",USD,A 600 square meter plot of land is for sale in one of the best locations in DilijanTranslated from Armenian,Dec-15-2022_22-13,,https://list.am/en/item/18515026
For General Purpose,600 sq.m.,Tavush › Dilijan,"$57,000",USD,"The land is located on Kirov street, the road is in ideal condition, only real buyers should call.Translated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/18530332
For Residential Development,550 sq.m.,"Կալինինի փողոց null, Դիլիջան","$45,000",USD,"City of Dilijan, Kalini Street, Central Road. It also has the possibility of 550 sq. M. Exchange with the car, call + 37493469000Translated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/18653233
For Residential Development,800 sq.m.,"Orjonikidze Street, Dilijan station","$70,000",USD,Land for sale in Takhta district of DilijanTranslated from Armenian,Dec-15-2022_22-13,,https://list.am/en/item/18714997
For Residential Development,2300 sq.m.,"Mkhitar Heratsi Street, Yerevan","$23,000",USD,We are on the edge of the Gosh village. Hurry up for the price. I will negotiate with the real sellerTranslated from Armenian,Dec-15-2022_22-13,,https://list.am/en/item/18569530
Agricultural,2000 sq.m.,Tavush › Getahovit,"$15,000",USD,"Urgently for sale, the land is located in the new district of Getahovit community of Ijevan, not far from the state road, 20 meters from the river, there are supermarkets nearby, finalTranslated from Armenian",Dec-15-2022_22-13,"Electricity, water supply, natural gas",https://list.am/en/item/18428506
For Residential Development,800 sq.m.,Tavush › Aygedzor,"$1,300",USD,Վաճառվում է հողատարածք Տավուշի մարզ Գյուղ Այգեձոր -800մПродоется участок –Твушский регион село Айгедзор- 800мSelling landscape-Tavush region Villlage Aygedzor-800 square meters,Dec-15-2022_22-13,,https://list.am/en/item/14316200
For Public Buildings,5900 sq.m.,"Parz Lich street, Dilijan station","$310,000",USD,"Multipurpose land for sale in Dilijan. The area is 5900 square meters, of public importance. Next to the interstate road, on the road leading to Parz Lake, first lane, frontage approx. 200 m.It is suitable for building a hotel complex, restaurant complex, apartment building, recreation zone, town houses.Call for more information.Translated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/18689508
For Residential Development,765 sq.m.,"Myasnikyan street, Dilijan station","32,000,000 ֏",AMD,"Продаётся земля со всеми удобствами, всякими комуникациями 765 кв/м центр города Дилижана,Очень срочно в связи переездом․Цена 32 миллион драмՀնարավոր է փոխանակում 1 կամ 2 սեն, բնակարանի հետ Երևանում, ձեր կողմից հավելավճարով։ԱՌԿԱ Է ՈՂՋ ԱՆՀՐԱԺԵՇՏ ԵՆԹԱԿԱՌՈՒՑՎԱԾՔԸ: Հատուկ նշում! Զանգեն միայն այն գնորդները, ովքեր ցանկանում են գույքը ձեռք բերել գործակալության միջոցով…",Dec-15-2022_22-13,,https://list.am/en/item/14085046
For Residential Development,4532 sq.m.,"Maksim Gorky Street, Դիլիյան","$365,000",USD,"Residential complex sketch proposal, in the stage of EPAThe sketch proposal of the residential complex is designed according to the client's requirements and the construction norms in force in the Republic of Armenia.Land area: 3600 square meters and 932 square meters.The sketch proposal presents a number of 20 repeating type houses with their plots.Typical examples of houses are presented in the project.The total area of the plot is 4532 square meters, of which 964 square meters are built-up area, 1250 square meters of roads and pavements, and 2318 square meters of greenery.The total construction area is 2214 square meters 48%.The land is located next to the Central Bank.Translated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/18689576
For General Purpose,"10,000 sq.m.","Parz Lich street, Dilijan station","$520,000",USD,"Private land for sale in Dilijan, at the beginning of the road leading to Parz Lake. It has a good view, it is on the side of the road, gas and electricity pass through the border. It is suitable for building a recreation area, a hotel complex or a residential area. The price is final and not negotiable. DO NOT CALL for useless questions!Translated from Armenian",Dec-15-2022_22-13,"Electricity, water supply, natural gas",https://list.am/en/item/18602882
For Residential Development,3600 sq.m.,Tavush › Yenokavan,"$82,000",USD,"In a picturesque location, there is a flat area next to the asphalted road, next to the forest, suitable for the construction of guest houses or restaurants. By right of ownership.Translated from Armenian",Dec-15-2022_22-13,"Electricity, natural gas",https://list.am/en/item/18449032
For Public Buildings,48 sq.m.,Tavush › Ijevan,"$7,000",USD,"(Code 08/ 164) 48 sq/m plot of land for sale in Ijevan, adjacent to the highway, intended purpose: Residential, operational purpose or plot: Public development, type of registered right: Property, price 7,000 USD. Land is also exchanged for an equivalent car (do not offer Soviet) Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with the real estate agency. Don't write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address over the phone. We hope you will be understanding. Citizens who speak in munat or do not answer calls, do not call, we do not work with you. We repeat once again, no address is provided over the phone.Translated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/18491573
For Residential Development,850 sq.m.,Tavush › Teghut,"$15,000",USD,"A plot of land near the house is for sale in Teghut village of Dilijan. To know the details, call the indicated phone number.Translated from Armenian",Dec-15-2022_22-13,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18643412
For Residential Development,400 sq.m.,Tavush › Dilijan,"$26,000",USD,"The land is located 500 m from the center of Dilijan, near the central bank hotel, next to the forest, it is a flat plot with a beautiful view, it is suitable for building a guest house, all communications are available, it can also be exchanged with an apartment in Dilijan, Yerevan for an additional fee from meTranslated from Armenian",Dec-15-2022_22-13,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18636543
For Residential Development,350 sq.m.,"Shamakhyan Street, Dilijan station","$43,000",USD,"The land is located on Tigran Petrosyan street, first line, asphalted. It has water, sewage, electricity, a gas pipeline passes in front of it. The plot is fenced. It has a magnificent view.Translated from Armenian",Dec-15-2022_22-13,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18636258
For Residential Development,1000 sq.m.,Tavush › Dilijan,"$50,000",USD,Land for sale in Dilijan on the road to Haghartsin. Suitable for hotel or recreation areaTranslated from Armenian,Dec-15-2022_22-13,,https://list.am/en/item/18592333
For General Purpose,2200 sq.m.,Tavush › Teghut,"$110,000",USD,"The plot of land is located on the first line on the road leading to Haghartsni Monastery (2200 sq. M.), it is also possible to purchase a partial sq. $50. All communications are available, there is a 3-room cabin (wagon) on the plot. The land is very suitable for guest house, restaurant or cottages.Address:40.780748, 44.923918Translated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/18458992
For Public Buildings,30 sq.m.,"Վասիլյան փողոց 3, Իջևան","$4,500",USD,A plot of land is for sale in the rear of a newly built two-story building.Translated from Armenian,Dec-15-2022_22-13,,https://list.am/en/item/18537631
Agricultural,2500 sq.m.,Tavush › Aknaghbyur,"1,500,000 ֏",AMD,The land is located in Aknaghbyur village. Exchange with a car is also possible.Translated from Armenian,Dec-15-2022_22-13,,https://list.am/en/item/18561911
For Residential Development,2000 sq.m.,Tavush › Dilijan,"$150,000",USD,"The land is located in Haghartsin village, on the bank of the Aghstev river. Gas, electricity, water, everything is there, the area is close to the house.Translated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/18585030
For Residential Development,650 sq.m.,"Kalinini street, Dilijan station","$7,000",USD,Land in Dilijan.Translated from Armenian,Dec-15-2022_22-13,,https://list.am/en/item/17166515
For Residential Development,600 sq.m.,"Andranik Street null, Dilijan station","$30,000",USD,"Dilijan, Andraniki Street, (Shamakhyan, Vishki Tagh) 600 square meters of land, suitable for building a house, a private house.Call for all details.Translated from Armenian",Dec-15-2022_22-13,"Electricity, water supply, sewerage",https://list.am/en/item/18700144
For Residential Development,800 sq.m.,"Barekamutian street, Dilijan station","$50,000",USD,"K-22954Վաճառվում է 800 քմ բնակելի կառուցապատման հողատարածք Դիլիջանում։ Հողը ունի մշտական ջուր։ Տարածքում առկա է քանդման ենթակա շինություն:Գործակալության միջնորդավճարը կազմում է 2 %: Ցուցադրությունների համար կնքվում է ցուցադրման պայմանագիր։ Խնդրում ենք Ձեզ մոտ ունենալ անձը հաստատող փաստաթուղթ։800 sq. M. Land of residential meaning for sale in Dilijan. The land is supplied with constant water. There is a building to be demolished in the area.The commission of the Real Estate Agency is 2%. For showing the real estate, a contract is signed. Please have a passport, ID or driving-license with You.",Dec-15-2022_22-13,,https://list.am/en/item/18260404
For General Purpose,4500 sq.m.,Tavush › Dilijan,"$33,000",USD,"It is paid. 4500 sq, m. Arable land. A beautiful place to do business. Detailed information in the text. Order can be changed to businesswithin the framework of the project. The land is located in the Verkhanaya Polyana area above the composer's house. You need an SUV to get there. Water nearby. No urgent sale, price not negotiable.Translated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/12631079
For Residential Development,750 sq.m.,Tavush › Dilijan,"$60,000",USD,"It is fenced, the current is 300 m away from the area, the water is 100 m away.It has a building permit (apz), we will also provide the building project.42 m long, 17 m wide. It is a corner plot with a ravine on the left side.Translated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/18412795
For Residential Development,2000 sq.m.,Tavush › Tavush,$32,USD,"Հաղատարածք քառակուսի մետրը 32 $ ԱՄՆ դոլլար, գտնվում է ""Մեղու"" հանգստյան գոտու հարևանությամբ։Զանգեն միայն ռեալ գնորդները:Land for residential, commercial and business buildings in Aghavnavank (Tavush region), 2000 sq. M.: Price for 1 sq. M. Is $32USD. It is located just next to “Meghu” hotel resort.The land is on a good location there is river going through the land, the land is good to build a resort or guest house. All the official papers are ready for construction.Translated from Armenian",Dec-15-2022_22-13,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18649034
For General Purpose,"14,000 sq.m.",Tavush › Ijevan,"$70,000",USD,"The land is located in Getahovit village of Ijevan, next to the newly built rehabilitation center (health center) It is located near Yenokavan holiday homes.Translated from Armenian",Dec-15-2022_22-13,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18670551
For Residential Development,1800 sq.m.,Tavush › Dilijan,"$70,000",USD,A plot of land on the bank of Dilijan river is for saleTranslated from Armenian,Dec-15-2022_22-13,,https://list.am/en/item/18665798
For Residential Development,600 sq.m.,"Kalinini street, Dilijan station","$16,000",USD,A plot of land near the house is for sale in Dilijan. Communications are close.Translated from Armenian,Dec-15-2022_22-13,,https://list.am/en/item/18650229
For Residential Development,600 sq.m.,Tavush › Dilijan,"$50,500",USD,"I am selling plots of land near the house in the center of Dilijan, on the bank of the geta(6 sotka) those who are interested can call urgently and Viber because I am in Russia.Translated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/12368651
For Residential Development,500 sq.m.,"Moldovakan street, Dilijan station","$9,000",USD,Land for sale in Dilijan city.Translated from Armenian,Dec-15-2022_22-13,,https://list.am/en/item/18507987
For Residential Development,400 sq.m.,Tavush › Dilijan,"$17,000",USD,"A plot of land for sale in Dilijan with a beautiful view, next to communications, the road is asphalt.Translated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/18550567
For Residential Development,1621 sq.m.,Tavush › Yenokavan,"11,500,000 ֏",AMD,"Продается земельный участок площадью 1621 кв. М в селе Енокаван города Иджевана, назначение жилое, эксплуатационное значение - под жилищное строительство. Вид зарегистрированного права - собственность. Участок на возвышенности, открывается прекрасный вид на горы, отличный вариант для гостевого дома. Есть дополнительная площадь земли для строительства временных деревянных конструкций. Все остальные вопросы можно обсудить по телефону.",Dec-15-2022_22-13,,https://list.am/en/item/18555987
Agricultural,"13,000 sq.m.",Tavush › Aygedzor,"$8,000",USD,"РАЙ НА ЗЕМЛЕПрадаэтса участок 13000к, м земли из каторих 2000к, м озеро 3 басеина в месте рибой",Dec-15-2022_22-13,,https://list.am/en/item/18393130
For Residential Development,2600 sq.m.,Tavush › Dilijan,"$160,000",USD,"A plot of land for residential buildings with a beautiful view is for sale in Dilijan, 2600 mTranslated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/18452668
For Residential Development,1200 sq.m.,Tavush › Dilijan,"$29,000",USD,Land for sale in Dilijan cityAddress: Aygestan StreetAvailable off the marketFlat landCode 30360Translated from Armenian,Dec-15-2022_22-13,,https://list.am/en/item/18426759
For Residential Development,5820 sq.m.,Tavush › Gosh,"$35,000",USD,"(Code 08/177) 5820 sq/m plot of land for sale in Gosh village of Dilijan city, intended purpose: Residential, operational purpose or plot: Residential development, type of registered right: Property. Water, gas, electricity are located right next to the plot, it has no neighbors, it is located next to the forest and a very beautiful view opens from the area, the price is 35,000 USD. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with the real estate agency. Don't write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address over the phone. We hope you will be understanding. Citizens who speak in munat or do not answer calls, do not call, we do not work with you. We repeat once again, no address is provided over the phone.Translated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/18566320
For Residential Development,400 sq.m.,Tavush › Dilijan,"$15,000",USD,"It has a beautiful view, all utilities are close, the price is negotiableTranslated from Armenian",Dec-15-2022_22-13,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18626046
For Public Buildings,1796 sq.m.,Tavush › Dilijan,"$60,000",USD,"Land for sale in Dilijan, communications are close. On the river bank, road frontage about 60 mTranslated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/18662811
For Residential Development,800 sq.m.,"Первая улица, Дилижан","$120,000",USD,"800 sq. M. Located at 1 ""d"" Abovyan street, Dilijan city is for sale. M. The land.It is located next to the International School of Dilijan, right on the banks of the Bltancay River.In fact, the plot occupies about 900 square meters. M. If it is extended by four meters to the Bltanchay river and its bank is strengthened, which must inevitably be done for safety reasons.The plot starts from the edge of the asphalted road, where the gas supply pipe passes, and in the plot there is an electric pole of the HEP, which must be uprooted and removed from the area at the expense and responsibility of the HEP. The plot is located at a depression of about 3 meters from the surface of the asphalt and its location on the riverbank makes possible the official water intake, filtration, planning of the septic tank and the use of water for technical purposes. The land would be suitable for building a guest house or country house, with its own swimming pool, shopping and recreation area.I live in the center of Yerevan and will only respond to a proposal from a truly interested buyer to visit the plot together. No intermediaries needed. Call if you have any questions.Translated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/18544528
For Residential Development,600 sq.m.,Tavush › Dilijan,"20,000,000 ֏",AMD,"A plot of land near the house is for sale URGENTLY in the central part of Dilijan city. Communications are located right next to the plot. It has a building permit. It is sunny, it is located next to Ordzhonikidze street/Takhta district.For details, call the indicated number.Translated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/18527106
