Type,Construction Type,Floor Area,Floors in the Building,Number of Rooms,Number of Bathrooms,Furniture,Garage,Renovation,Land Area,Address,Price,Currency,Description,Datetime,Facilities,Service Lines,Appliances,Links
House,Stone,75 sq.m.,1,2,1,,,Cosmetic Renovation,105 sq.m.,Armavir › Echmiadzin,"$38,000",USD,"ԵրրորդAddress the third part of the district district️ Land area 75 square meters, 115 landNumber of rooms 3:1 Floor1_1ԱցուցիչAdditional Information:There is a heating system with a concrete roof with all the utilitiesFor more information callRuboCode R030Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/13878617
House,Stone,255 sq.m.,2,6,1,,1 spot,Old Renovation,1200 sq.m.,Armavir › Armavir,"$27,000",USD,"URGENTDalarik village, Armavir regionLarge private houselarge vineyard, fruit tree, magnificent currant bushes, large garage, large cattle ranchCall հարցերի for more details.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17792343
House,Panels,148 sq.m.,1,3,1,,,No Renovation,405 sq.m.,Armavir › Echmiadzin,"$83,000",USD,A newly built private house in the Charents district of Etchmiadzin. Total 405 sq/m house 120 sq/m garage 28 sq/mTranslated from Armenian,Nov-24-2022_23-38,,,,https://list.am/en/item/18235516
House,Stone,2300 sq.m.,1,4,1,,,Old Renovation,2000 sq.m.,"Խաչատրյան փողոց 2, Գայ","$55,000",USD,The house is located in the village of Gay (khatunarch) It has irrigation water and constant drinking water. It is close to Meimandar market.Has natural gas. The price is negotiable. For more information call.Translated from Armenian,Nov-24-2022_23-38,,,,https://list.am/en/item/17930878
House,Stone,460 sq.m.,2,6,1,Not available,Not available,No Renovation,217 sq.m.,Armavir › Armavir,"$60,000",USD,"2-storey, 6-room house for saleArmavir, Zvartnots village260/217 square metershas all the utilitiesgas, electricity, water, seweragethere is a need for partial repairCode VM752Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17220143
House,Stone,600 sq.m.,2,6,2,Not available,Not available,Major Renovation,185 sq.m.,Armavir › Parakar,"$125,000",USD,"Private house for saleArmavir region, Parakar• 600/185 square meters• 6 rooms• 2 floors / new building /_•renovated• gasified• 2 bathrooms• Large basement - 25 square meters• Parking• Large yardCode VM750Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17208935
House,Stone,350 sq.m.,2,5,1,,2 spots,Major Renovation,173 sq.m.,Armavir › Echmiadzin,"$95,000",USD,"Two-story residential house in Etchmiadzin, total area 350 sq. M., living area 173 sq. M., frontage 9m, has all utilities, heating system, has 2 garages, swimming pool, roof repaired with concrete, open balcony, open pavilion in the yard, has a basement.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17299384
House,Stone,209 sq.m.,2,6,2,,,Old Renovation,1100 sq.m.,Armavir › Echmiadzin,"$140,000",USD,ԿոդT249Վաճառվում է 5սենյականոց + նախասենյակ առանձնատուն Էջմիածնի Բաղրամյան փողոցում։1-ին գիծԿոմերցիոն տարածքՔարե խանութ՝պահեստով ու նկուղովՃակատ՝19մետրՆկուղՊատշգամբԱվտոտնակԱվտոկայանման տարածքՎերանորոգվածԿոմունալ հարմարություններԴռներն ու պատուհանները փոխվածՀատակը լամինատե ու փայտե մանրահատակՋեռուցման համակարգԵռաֆազ հոսանքՕժանդակ շինություններՄակերեսըՀողամաս՝1100քմԲնակելի՝209քմ,Nov-24-2022_23-38,,,,https://list.am/en/item/14430598
House,Monolith,185 sq.m.,2,5,3+,,,Designer Renovation,300 sq.m.,"Mashtots Street, Dimitrov","$125,000",USD,"A 5-room private house is for sale very urgently on Dimitrov street. After the renovation, the house is almost uninhabited. The type is monolithic, the house is built with high quality building materials, materials, a two-storey house, which has a plot of land, a basement, a swimming pool, a storage room, an open-closed balcony, a garage, a well, trees, all other facilities. It is for sale together with the kitchen property, if desired, it will be sold together with the rest of the property, of course in case of additional payment.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17944637
House,Stone,100 sq.m.,2,3,1,Not available,1 spot,Designer Renovation,405 sq.m.,Armavir › Echmiadzin,"$85,000",USD,"Code 18240/old code: 17858/On the central street of Etchmiadzin, a 4-room newly built house is for sale. It has a yard, a fenced plot, a garage. We will hand over interior and exterior works completely finished (windows, roofing from top to bottom) etc. With a certain monetary difference, we can also deliver it completely finished.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/11675970
House,Stone,100 sq.m.,3,3,1,,,Old Renovation,,Armavir › Merdzavan,"$60,000",USD,The apartment has two entrances under a two-story house.Translated from Armenian,Nov-24-2022_23-38,,,,https://list.am/en/item/17362143
House,Stone,77 sq.m.,1,2,1,,,No Renovation,330 sq.m.,Armavir › Parakar,"$52,000",USD,"A half-built house is for sale. It has an open balcony, an iron door. The windows are made in Europe.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/18113876
House,Stone,506 sq.m.,3,8+,3+,Not available,1 spot,Partial Renovation,,Armavir › Parakar,"$250,000",USD,"Վաճառվում է 3 հարկանի առանձնատուն բնակելի՝ 506 քմ. Մակերեսով և 1100 քմ. Տնամերձ հողատարածքով, որը գտնվում է Արմավիրի մարզ, գ: Փարաքյարում՝ Բաղրամյան փողոցը հանգիստ, անաղմուկ հատվածում։ Առանձնատունը կապիտալ նորոգված է:1-ին հարկում 2 սրահ, 1 աշխատասենայկ, ավտոտնակ (նախատեսված 1 մեքենայի համար), սառնարանային սենյակ2-րդ հարկ ՝4 սենյակ, 1 հյուրասենյակ, լոգասենյակ, խոհանոց, բաց պատշգամբ3-րդ հարկ ՝ 1 սանհանգույց, 3 սենյակ, բաց պատշգամբԽոհանոցները և սանհանգույցները սալիկապատված են։Ջեռուցվում է ներկառուցված ջեռուցման համակարգով, որը աշխատում է և գազով, և փայտով: Բակում կան օժանդակ կառույցներ, ամառային խոհանոց, սանհանգույց, այգում ունի ջերմոց, չրանոց, պտղատու ծառեր: Առանձնատունը պարսպապատ է",Nov-24-2022_23-38,,,,https://list.am/en/item/15546734
House,Stone,203 sq.m.,1,4,1,Not available,Not available,Cosmetic Renovation,616 sq.m.,Armavir › Parakar,"$72,000",USD,"VM554:1-storey, 4-room private house with 616/203 square meters is for saleArmavir, ParakarJansard - 150 square metersCageGate:FenceYard:TsaygiTranslated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/16334759
House,Stone,190 sq.m.,2,6,1,By agreement,3 or more spots,Old Renovation,740 sq.m.,Armavir › Parakar,"$153,000",USD,"Code ART1081A 2-storey private house for sale in Tairov. The total area is 190 square meters. And the land area is 740 square meters. The house is partially renovated. Euro windows, heating system are installed. There are fruit trees in the yard. It has all the utilities. There is also an area that can be used as a workshop.Code ART-1081Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17561987
House,Stone,423 sq.m.,2,6,3+,,2 spots,Major Renovation,604 sq.m.,Armavir › Tairov,"$470,000",USD,"Code ART701:2-storey 6-room private house is for sale in Demirchyan district. The living area is 423 square meters, and the land is 604 square meters. The house is fully renovated. Euro windows, heating system are installed, the floor is tiled, the bathrooms are tiled. There are air conditioners, outdoor swimming pool, sauna. The house is fenced.Code ART-701Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/14338694
House,Stone,110 sq.m.,2,8+,1,,2 spots,Old Renovation,600 sq.m.,"Kentronakan street, Yerevan","$350,000",USD,"Code ART913:2-storey private house is for sale on Central street. The land area is 110 square meters, and the living area is 600 square meters. The house needs cosmetic repairs. On the 1st floor there is a living room, 3 bedrooms. On the 2nd floor there is a living room, a kitchen, 4 bedrooms, an open balcony. The bathroom is in the yard. Communications are available. The gas is near the house. There is a parking lot. There are fruit trees and a greenhouse in the yard.Code ART-913Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/16875676
House,Stone,211 sq.m.,1,4,1,By agreement,2 spots,Partial Renovation,1000 sq.m.,"Kentronakan street, Yerevan","$200,000",USD,"Code ART914:1-storey private house is for sale on Kentronakan street. The land area is 1000 square meters, and the residential area is 211 square meters. The house is partially renovated. Euro windows are installed, heating system, air conditioner, the floor is covered with parquet, the bathroom is tiled. The height of the ceiling is 3.30 meters. There is a basement, a parking lot, there are fruit trees in the yard.Code ART-914Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/16876039
House,Stone,140 sq.m.,1,3,3+,Not available,Not available,No Renovation,600 sq.m.,Armavir › Armavir,"5,000,000 ֏",AMD,"108 district, unfinished building 80 sq. M., 120 sq. M. BasementTranslated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/16942270
House,Stone,263 sq.m.,2,6,1,,,No Renovation,770 sq.m.,Armavir › Armavir,"$60,000",USD,"Կոդ-13446: Երկհարկանի առանձնատուն Մերձավանում: Բնակելի տարածքը 263 քմ է, որից 56 քմ օժանդակ կառույց է:",Nov-24-2022_23-38,,,,https://list.am/en/item/11028084
House,Monolith,480 sq.m.,2,6,3+,,Not available,Major Renovation,475 sq.m.,Armavir › Echmiadzin,"$170,000",USD,"Only 19 km away from Yerevan, in the ancient historical city of Etchmiadzin, which is the care center of all Armenians, a private house is for sale, located only 1000 m away from the Mother See.The private house is located in the quietest and quietest part of Etchmiadzin.The roads are completely asphalted, there are several public transports.It is located only 21 km from the center of Yerevan.Land area - 480 square metersThe area of the house is 475 square metersCondition: Fully renovatedThe house consists of 6 roomsLiving room: 1Bedrooms: 5 (three of which have their own bathroom)Bathroom: 4Entrance hall: 2Yard with a capacity of 1 ton2 open balconies1 BasementCeiling height: 3 mThere are about 30 fruit trees.The house has a fairy-tale spacious green garden with many fruit trees (apricot, plum, cherry, pear, cherry, etc.) and flowers.The house is provided with permanent irrigation water.The sale price is 170,000 USDCode: GS-T126Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/13883830
House,Stone,91 sq.m.,1,3,1,,Not available,No Renovation,780 sq.m.,"Երիտասարդության փողոց 1, Մերձավան","$60,000",USD,"A newly built capital house with an area of 91 square meters is for sale in Merdzavan, in a newly built district, the windows and the entrance door are installed, the interior works are unfinished, one side of the plot is fenced.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/15572983
House,Stone,500 sq.m.,2,7,1,Not available,1 spot,Cosmetic Renovation,480 sq.m.,Armavir › Echmiadzin,"$100,000",USD,"A 2-storey detached house is for sale in Andranik district of Etchmiadzin, it has a basement and all facilities, the price is negotiable.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17751300
House,Stone,1800 sq.m.,2,4,2,,,Partial Renovation,900 sq.m.,"Araratyan street, Armavir","$50,000",USD,"2-storey private house in Haykashen village is for sale urgently. The house is located 10 km away from Etchmiadzin city, 1st floor with a total house areaIt is a big basement, the 2nd floor has 4 rooms, a kitchen, a bathroom, the windows are euro (newly installed), there is a solar water heater (newly installed), permanent water. The house has a garage, a barn, a tonratun, a plot of land, a functioning greenhouse made of iron and glass. It is completely fenced. It is very close to the market (Meymandar) Price is negotiable. It is also possible to exchange.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17688068
Country House,Stone,120 sq.m.,1,4,1,,,No Renovation,,"Կարեն Դեմիրճյանի 3-րդ փողոց 6, Փարաքար","$150,000",USD,"With all utilities, high ceiling, large garage, total area 600 sq. M. Stone fence, exchange with the car is possible by you for an additional feeTranslated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/12683190
House,Stone,1000 sq.m.,2,8+,3+,Available,1 spot,Major Renovation,1000 sq.m.,"Erevanyan street, Parakar","$175,000",USD,"Luxurious two-storey private house with all its amenities is for sale, it has 3 bathrooms, 6 bedrooms, you can heat and cool the house with a central air conditioner, the internal installations of which are done on the spot (negotiable)Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/15040488
House,Stone,1000 sq.m.,2,8+,3+,,,Designer Renovation,700 sq.m.,"Erevanyan street, Parakar","$175,000",USD,"The house was built 1 year ago and has all the amenities. The house is heated and cooled by the central system, it has a solar water heater, it has fruit trees, in the back there are 3 buildings, each 60 sq / m, which serves as a business. Mushroom factoryTranslated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17123719
House,Stone,588 sq.m.,3,5,3+,Not available,Not available,No Renovation,700 sq.m.,Armavir › Bambakashat,"$40,000",USD,Own house for sale in Bambakashat villageTranslated from Armenian,Nov-24-2022_23-38,,,,https://list.am/en/item/18295283
House,Stone,290 sq.m.,2,8+,2,,,Partial Renovation,800 sq.m.,Armavir › Ptghunk,"$120,000",USD,A newly built two-storey private house is for sale in Parakar community. For more information call. Negotiable:Translated from Armenian,Nov-24-2022_23-38,,,,https://list.am/en/item/17710728
House,Stone,287 sq.m.,2,7,2,,,Partial Renovation,,Armavir › Echmiadzin,"$120,000",USD,"Վաճառվում է բնակելի առանձնատուն քաղաք Էջմիածնի, Դանղյան 70ա հասցեում ։ Առանձնատան ներքին մակերեսը 231,6 քառմ, իսկ արտաքին մակերեսը 287,2 քառմ ։ Այն ներառում է 1-ին հարկում ավտոտնակ, հյուրասենյակ, խոհանոց, 2 ննջասենյակ, զուգարան և լոգարան ։ 2-րդ հարկում հյուրասենյակ, 3 ննջասենյակ, սանհանգույց և նախասրահ ։ Ունի նաև նկուղային հարկ և ընդարձակ տանիք։ Շինության ծածկերը մոնոլիտ են, հիմքը ՝ ժապավենային, արտաքին պատերը երկշերտ տուֆից ։ Առկա է գազամատակարարում, ջրամատակարարում, կոյուղի, էլեկտրականություն և ինտերնետ կապ ։ Լուսամուտները եվրոպական արտադրության են ։ Մանրամասների համար զանգահարեք նշված հեռախոսահամարով ։",Nov-24-2022_23-38,,,,https://list.am/en/item/15079757
House,Bricks,84 sq.m.,1,3,1,,,Old Renovation,1940 sq.m.,Armavir › Armavir,"$12,000",USD,"Call for details. Price is negotiable. There is a viber under my number, call the viber. Write I will answerTranslated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17223069
House,Stone,400 sq.m.,1,4,1,By agreement,Not available,Old Renovation,400 sq.m.,"Ալեք Մանուկյան փողոց 24, Վաղարշապատ","$53,000",USD,"Private house for sale in Aram Manukyan district, 4 rooms, 400 square meters, of which 100 are residential, 13 meters front, basement house, there is sewerage, there is water and electricity, there is no gas, the roof is concrete.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17068939
House,Stone,3000 sq.m.,2,4,1,Available,Not available,Old Renovation,200 sq.m.,Armavir › Musaler,"$140,000",USD,"Own house for saleArmavir, Musaler• 3000/200 square meters area• 2 floors• 1st floor basements_• fenced•balconya gate• parking lotCode VM834Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17657264
House,Stone,330 sq.m.,1,5,1,Not available,Not available,Old Renovation,132 sq.m.,Armavir › Parakar,"$72,000",USD,"_Private house for saleParakar, Abrahamyan street• 330/132 square meters• 5 rooms• 1st floor_• clean condition• gasified• With all utilities• GarageCode VM849Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17726638
House,Stone,690 sq.m.,2,5,2,Not available,Not available,Partial Renovation,170 sq.m.,Armavir › Parakar,"$115,000",USD,"Private house for saleArmavir, Parakar• 690/170 square meters• 5 rooms• 2 floors_• Partially renovated• Euro windows• gasified• The bathroom is tiled• FencedCode VD37Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17747467
House,Stone,646 sq.m.,1,3,1,,,No Renovation,,Armavir › Echmiadzin,"$57,000",USD,"ԿոդT120Վաճառվում է 1հարկանի սեփական տուն Էջմիածնի Վ. Սարգսյան փողոցում։3 սենյակ։Կոմունալ բոլոր հարմարություններ։Ջրհոր։Պտղատու այգի։4 մեքենա տարողությամբ ավտոտնակ։Մեծ նկուղ։Մակերեսը՝Հողամաս-646քմ,Բնակելի-198,5քմ,Թռչնանոց-34,3քմ,2-րդ թռչնանոց-29քմ,սանհանգույց-7,8քմ,Պարիսպ-8,8քմ։Հիանալի կոմերցիոն տարածք է։",Nov-24-2022_23-38,,,,https://list.am/en/item/13911613
House,Stone,120 sq.m.,1,4,1,,,Partial Renovation,540 sq.m.,Armavir › Echmiadzin,"$69,000",USD,"About 400 meters from Etchmiadzin bus station, a detached house with a 22m facade and 2 entrances is for sale. There is gas, water, electricity, a large terrace, a tiled bathroom, outbuildings, etc.Code 17827Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/16778087
House,Stone,223 sq.m.,2,4,2,,,No Renovation,500 sq.m.,Armavir › Echmiadzin,"$70,000",USD,"K-20156Վաճառվում է 2 հարկանի 4 սենյականոց առանձնատուն Ոսկեհատ գյուղում: Սանհանգույցը (2) ` Համակցված: ՈՒնի քարե պարիսպ, լոջա, մշտական ջուր և գազ: Առանձնատունը այս պահին վերանորոգման փուլում է և վաճառվելու է կապիտալ վերանորոգված վիճակում:Գործակալության միջնորդավճարը կազմում է 2 %: Ցուցադրությունների համար կնքվում է ցուցադրման պայմանագիր։ Խնդրում ենք Ձեզ մոտ ունենալ անձը հաստատող փաստաթուղթ։2-storey house for sale in Voskehat village. The rooms' quantity is 4 (1 hall and 3 bedrooms) The bathrooms (2) are combined. It has a stone fence, balcony and is supplied with constant water and gas. The house is in the renovation process and will be sold in newly renovated condition.The commission of the Real Estate Agency is 2%. For showing the real estate, a contract is signed. Please have a passport, ID or driving-license with You.",Nov-24-2022_23-38,,,,https://list.am/en/item/14882348
House,Stone,363 sq.m.,1,3,2,Not available,2 spots,Cosmetic Renovation,240 sq.m.,Armavir › Echmiadzin,"$63,000",USD,"AS016:K. A 3-room private house is for sale in Etchmiadzin. The total area of the house is 363 square meters, and the living area is 123.2 square meters. The renovation is cosmetic, the windows have been replaced and it has all the utilities. The house has the possibility to build an outdoor kitchen, an orchard, a toaster, a well and a bathroom. The cost is $63,000.Agency address - c. Etchmiadzin, Baghramyan 18a/1bTranslated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/18289981
House,Stone,309 sq.m.,2,5,1,,,No Renovation,376 sq.m.,Armavir › Echmiadzin,"$50,000",USD,"7-room private house is for sale near Andranik district of Etchmiadzin.2 floors + large basementLight:WaterInterfloor areas of concreteThe roof is concrete, the roof is zincCages:Large and high hallway garageFence:Area:Land: 309 square metersResidential: 375.65 square metersCode T303Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/14387662
House,Stone,100 sq.m.,1,3,1,,,Partial Renovation,200 sq.m.,Armavir › Echmiadzin,"$33,000",USD,"Code E0055Urgent, negotiable 3-room apartment for saleOwn house near YerevanYerevan, on Etchmiadzin roadDalanSummer kitchenBistro Feature (Ready)WarehouseUtilitiesResidential 100 square metersPlot 200Code A020Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17710758
House,Stone,256 sq.m.,1,4,1,,,Partial Renovation,600 sq.m.,Armavir › Armavir,"15,000,000 ֏",AMD,"Каменный дом, внешние стены в два камня, полуподвал по всему периметру дома, под верандой чулан для кур, во дворе навес, можно две машины поставить. Саженцы деревьев, яблоня, вишня, груша, несколько видов слив, виноград, орех, смородина, ежевика, персики. Все саженцы в возрасте один год, молодые. 10 кустов роз. Вода круглосуточная, санузел один дома, и туалет о дворе. Рассматривается обмен на равносильный дом. Плюс-минус. Ближе к Еревану",Nov-24-2022_23-38,,,,https://list.am/en/item/17990100
House,Stone,1800 sq.m.,2,4,1,,,Old Renovation,1600 sq.m.,Armavir › Echmiadzin,"$38,000",USD,"The house is located 6 km from Etchmiadzin in the village of Tsiatsan (Grampa) It is built of red tuff, two-story, the second floor is half-built. The front of the house is 33 m, it has 3 entrances, it can serve as 2 separate houses. There is also a cattle farm and a 1600 square meter plot of land with fruit trees.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/18183119
House,Stone,200 sq.m.,1,4,2,,,Designer Renovation,680 sq.m.,"Անդրանիկի 4-րդ թաղամաս 1, Վաղարշապատ","$200,000",USD,"Newly built house + GUESTHOUSE, WITH ALL PROPERTY AND EQUIPMENT. Swimming pool with waterfall, basement, well, baxi, air conditioner. High quality work. On facebook Real Estate in Etchmiadzin - Ansharj guyq EjmiacnumCode B-5601Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17575607
House,Stone,165 sq.m.,1,4,1,,,No Renovation,600 sq.m.,Armavir › Armavir,"7,200,000 ֏",AMD,"1996, building in 108 district of Armavir city.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17718108
House,Stone,720 sq.m.,2,5,2,Not available,Not available,Major Renovation,531 sq.m.,Armavir › Echmiadzin,"$135,000",USD,"AS011:K. A 5-room two-story private house is for sale in Etchmiadzin. The house is fully renovated, has 2 bathrooms, a heating system is installed, windows and doors have been changed, the floor of the common house is laminate, and the kitchen and bathrooms are tiled. The land area is 720 square meters. And residential - 189 square meters. The cost is $135,000.Agency address - c. Etchmiadzin, Baghramyan 18a/1bTranslated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/18026314
House,Stone,450 sq.m.,2,4,2,Not available,2 spots,No Renovation,218 sq.m.,Armavir › Echmiadzin,"$50,000",USD,"AS008:K. A 4-room two-story semi-detached house is for sale on Narekatsi Street in Etchmiadzin. The windows of the house are installed, the roof is concrete. The total area is 450 square meters. Of which 232 square meters are residential. The cost is $50,000.Agency address - c. Etchmiadzin, Baghramyan 18a/1bTranslated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/18017884
House,Stone,2500 sq.m.,2,4,1,,,Cosmetic Renovation,800 sq.m.,Armavir › Jrarat,"$25,000",USD,"The house is located in Jrarat village, Echmiadzin region. The total area, including the land, is 2500 sq / m.Call for details.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/16512357
House,Stone,580 sq.m.,1,7,2,,,Partial Renovation,205 sq.m.,"1-й переулок улицы Вагана Теряна 13, Вагаршапат","$130,000",USD,"Negotiable սեփական սեփական Private house for sale / Code - A016 c. Vagharshapat str. Teryan 17️ ️21m front️ ️7 roomsՈւղ ️ Basement️ ️2 bathrooms‼ Jack PanelԻծ ️Front line Suitable for commercial spaceԱխ ախOriginal price - $ 130,000: Զանգ For details, call the indicated phone numberTranslated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17983221
House,Stone,167 sq.m.,1,3,1,Not available,Not available,Partial Renovation,370 sq.m.,Armavir › Parakar,"$60,000",USD,"Կոդ՝ B-18042Վաճառվում է 1 հարկանի 3 սենյականոց առանձնատուն Փարաքարում։ Առանձնատունը վերանորոգման փուլում է։ Մուտքի դուռը՝ փայտյա, պատուհանները՝ եվրո, հատակը՝ լամինատ, սալիկ: Սանհանգույցը՝ համակցված, սալիկապատ։ Ունի բաց լոջա, խոհանոցի կահույք, նկուղ, ազատ հող (200քմ), մշտական խմելու և ոռոգման ջուր, գազ։Գործակալության միջնորդավճարը կազմում է 2 %: Ցուցադրությունների համար կնքվում է ցուցադրման պայմանագիր։ Խնդրում ենք Ձեզ մոտ ունենալ անձը հաստատող փաստաթուղթ։1-storey house for sale in Parakar. The rooms quantity is 3 (1 hall and 2 bedrooms) The house is in the process of renovation․ The entrance door is wooden, the windows are euro-based, the floor is covered by laminate and is tiled. The bathroom is combined and tiled. The house has a balcony, kitchen furniture, cellar, free land (200 sq. M) and is supplied with constant irrigation and drinking water, gas.The commission of the Real Estate Agency is 2%. For showing the real estate, a contract is signed. Please have a passport, ID or driving-license with You.",Nov-24-2022_23-38,,,,https://list.am/en/item/14644057
House,Stone,170 sq.m.,1,5,1,Not available,Not available,No Renovation,600 sq.m.,"2-րդ փողոց 10, Նորապատ","$10,500",USD,"Semi-finished renovation for saleFor questions in the new district, call the emergency numberTranslated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/16891807
House,Stone,250 sq.m.,2,3,2,Available,Not available,Partial Renovation,1115 sq.m.,Armavir › Ptghunk,"$30,000",USD,"Code-14533: Private house for sale in Ptghunk community, Armavir region. There is a 43 sq. M. House and a 250 sq. M. Unfinished private house. All communications are available.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17572488
House,Stone,250 sq.m.,1,4,2,,,Major Renovation,2000 sq.m.,"Եղիշե Չարենցի փողոց 53, Արտիմետ","$50,000",USD,"4-room apartment for sale, city of Ejmiatsin, village of Artimet. Old name (Atarbekyan)Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/18065944
House,Stone,841 sq.m.,4+,8+,3+,,,No Renovation,1670 sq.m.,Armavir › Aknashen,"$190,000",USD,"A 4-storey private house is for saleArmavir marz, Aknashen village. Fenced, has all utilities. There is an orchard, a half-built greenhouse, and a small swimming pool in the area. For details, call the indicated numbers.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/18072844
,Stone,149 sq.m.,,5,,,,,,Armavir › Echmiadzin,"$50,000",USD,"Կոդ A0236ՎԱՃԱՌՎՈՒՄ Է ՏՈՒՆ 4 ՍԵՆՅԱԿՆԻԷջմիածին Քաղաքում Զվարթնոց թաղամասումՀարկ 1Մակերեսը 149քմ բնակելի,ԱշոտՏուն ունի արտադրական նշանակություն:2սանհանգույց:Պարսպապատ է:Ավտոտնակ:Վերանորոգված է, դռներն ու պատուհանները փոխված են, պաշտպանված են ՃԱՂԱՎԱՆԴԱԿՆԵՐՈՎ:Կոմունալ հարմարություններ:Մանրամասների համար զանգահարել",Nov-24-2022_23-38,,,,https://list.am/en/item/14807348
House,Stone,380 sq.m.,2,8+,3+,,Not available,Major Renovation,357 sq.m.,Armavir › Parakar,"$122,000",USD,"First line, Yerevan Etchmiadzin highway, Parakar.It is possible to use it as a commercial space, with high profitability.Yard.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/18005996
House,Stone,700 sq.m.,1,5,1,,,Old Renovation,550 sq.m.,"Admiral Isakov Avenue, Թաիրով","$160,000",USD,"160 sq. M. Capital house for sale in Tairov, on the main highway of Yerevan-Etchmiadzin, 1st line, total front part 20 meters from the street, capital building, 50 sq. M. Grocery storeTranslated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17319252
House,Stone,360 sq.m.,1,3,1,,,Old Renovation,80 sq.m.,Armavir › Merdzavan,"$48,000",USD,Urgent sale! The price is final!Translated from Armenian,Nov-24-2022_23-38,,,,https://list.am/en/item/18278474
House,Monolith,1750 sq.m.,3,8+,2,,,Partial Renovation,,Armavir › Parakar,"$265,000",USD,"Address: RockA spacious 3-storey private house for sale.It is located in Parakar village, 10 km from Yerevan. In the distance on the road to the airport.Building area 821 square meters.Land area: 1750 square meters.The 2nd and 3rd floors of the mansion are renovated, Euro windows are installed, the floor is covered with parquet, the bathroom is tiled. The walls of the 1st floor are plastered, the windows are installed. The ceiling height is 3 meters. The house is fenced, has a garage for 6 cars, a landscaped yard with fruit trees and an auxiliary building of 50 square meters. On the surface.Selling price 265.000 USDCode AH-T144Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/15099871
House,Stone,250 sq.m.,2,4,1,,,Old Renovation,1200 sq.m.,Armavir › Echmiadzin,"$60,000",USD,Վաճառվում է սեփական տուն էջմիածնի Այգեշատ գյուղում պտղատու այգով ունի նկուղ ավտոտնակ անասնագոմ մշտական խմելու և ոռոգման ջուր,Nov-24-2022_23-38,,,,https://list.am/en/item/16132556
House,Stone,405 sq.m.,3,6,2,,,Partial Renovation,594 sq.m.,Armavir › Echmiadzin,"$125,000",USD,"Residential house in Charents district, the house has a total area of 405 square meters, the living area is 594 square meters, it is three-storey, with a basement, has all the communal facilities, 2 separate bathrooms, a well, partially renovated, new windows and doors, the whole area is fenced.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17490377
