Type,Floor Area,Address,Price,Currency,Description,Datetime,Utilities,Amenities,Links
Garage,24 sq.m.,Yerevan › Davitashen,"$10,000",USD,"Կոդ` D-17199Վաճառվում է 24քմ քարե ավտոտնակ Դավթաշեն 1-ին թաղամասում, 13 շենքի հարևանությամբ։Գործակալության միջնորդավճարը կազմում է 2%, ցուցադրությունների համար կնքվում է ցուցադրման պայմանագիր։ Խնդրում ենք Ձեզ մոտ ունենալ անձը հաստատող փաստաթուղթ։24sq. M. Stone garage for sale in Davtashen.The commission of the Real Estate Agency is 2%. For showing the real estate a contract is signed. Please have passport, ID or driving license with You․",Nov-24-2022_16-33,,,https://list.am/en/item/13479537
Garage,21 sq.m.,Yerevan › Davitashen,"$12,500",USD,"Կոդ՝D-22965Վաճառվում է 21քմ սեփականաշնորված քարե ավտոտնակ Դավթաշենում։Գործակալության միջնորդավճարը կազմում է 2%, ցուցադրությունների համար կնքվում է ցուցադրման պայմանագիր։ Խնդրում ենք Ձեզ մոտ ունենալ անձը հաստատող փաստաթուղթ։21sq. M. Stone garage for sale in Davtashen.The commission of the Real Estate Agency is 2%. For showing the real estate a contract is signed. Please have passport, ID or driving license with You․",Nov-24-2022_16-33,,,https://list.am/en/item/18276047
Garage,20 sq.m.,Yerevan › Malatia-Sebastia,"$20,000",USD,Privatized garage for sale on Zoravar Andranik str.Has a basement (yamka)Suitable for any activityTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17484457
Garage,164 sq.m.,"Գորգագործների փողոց 24/2, Երևան","$40,000",USD,The building area is 122.5 sq. M. Մ. There is a basement. Call for detailsTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/16712763
Garage,45 sq.m.,"Ashot Hovhannisyan Street 8, Yerevan","4,500,000 ֏",AMD,Concrete garage Hovhannisyan 8 (Gyulikekhyan)Stuck on the roadSuitable for any activityTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17079950
Garage,20 sq.m.,"Boryan street 4, Yerevan","$7,200",USD,"3 m height, separate building, can be used for different purposes, negotiable, possibility to acquire ownership.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18050151
Garage,40 sq.m.,"Halabyan Street 48, Yerevan","$9,800",USD,"A garage with a certificate of 32 sq. M. With a free space of 40 sq. M. Is for saleTarget significance-settlementsLandscaping - Residential ConstructionNear new buildingsIn front of Armenia TVThere is drinking water and sewerage in the garage, electricity near the shaftCall for other questionsTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/16910548
Garage,40 sq.m.,"Շահումյանի 1-ին փողոց 2/1, Երևան","8,000,000 ֏",AMD,"Due to the unstable exchange rate of the dollar, the price will be 8,000,000 AMD.Garage 40 square meters 10m length 4m width, for 2 cars (you can park one in front) private (has a title deed) inside there is (ямка) there are also strong shelves for putting various things, the walls are plastered, there is also electricity and individual outside light-. The roof is completely tin, the location is very convenient to convert the garage into a shop.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17811581
Garage,17 sq.m.,"Hrachya Acharyan street 36/1, Yerevan","2,700,000 ֏",AMD,"A stone garage No. 02/0342 in the yard of Acharyan 36/1 is for sale. The length of the garage is 5.4 m. , width 2.85 m. , the land area is 17.5 sq/m.Garage and land Privately owned.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18004177
Garage,12 sq.m.,Yerevan › Arabkir,"$1,500",USD,Pumpkin is suitable for making a mobile shopTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17327269
Garage,35 sq.m.,"Derenik Demirchyan street, Yerevan","$10,000",USD,"Located under the playground, it is a Soviet-era structureTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17265574
Garage,21 sq.m.,"Moldovakan street 25/4, Yerevan","$5,500",USD,21 sq. M. Stone garage for sale. There is no agency. Moldovan 25/4 sh. By the wayTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/15133979
Garage,22 sq.m.,Yerevan › Kentron,"800,000 ֏",AMD,Metal garage. Located in Charbakh. In very good condition. Selling to move. Very largeTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/18278780
Garage,23 sq.m.,"Hovhannes Shiraz street, Yerevan","$12,000",USD,"The garage and land are privatized, the building is made of stone, it has a pit.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18135439
Garage,36 sq.m.,"Արամ Խաչատրյան փողոց 6, Երևան","$7,500",USD,"A stone garage with a concrete roof is for sale, the area of one floor is 32-36 square meters. It is not privatized. There is also a basement.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/9662704
Garage,18 sq.m.,"Leningradyan street 48/2, Yerevan","$12,000",USD,"The garage is located on Leningradyan street, it is renovated, it has constant water, electricity and sewerage.Urgent sale, please call only real buyersYou can call the indicated number in an emergencyTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18359537
Garage,40 sq.m.,"Nansen street lane 1, Yerevan","$13,000",USD,UrgentStone garage with its own areaBargainingTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/18198704
Garage,36 sq.m.,"Garegin Nzhdeh Street, Yerevan","$11,000",USD,Garage in Garegin Nzhdeh ShengavitTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17870254
Garage,36 sq.m.,"Gai avenue 1, Yerevan","$10,000",USD,"A stone garage for 2 cars is for sale, in the yard of the shed, 1, Gai Avenue.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18359232
Garage,18 sq.m.,"Gyulbenkyan street, Yerevan","$8,000",USD,"Подземный каменный гараж под зданием Сундукян 7/4, вход со стороны ул. Гюлбенкяна. Без посредника.",Nov-24-2022_16-33,,,https://list.am/en/item/18079509
Garage,30 sq.m.,"Tigran Petrosyan street, Yerevan","$10,000",USD,Garage Davitashen 3rd district 18 building adjacent to MPTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/15482154
Garage,36 sq.m.,"Vilnyus street 6, Yerevan","$13,000",USD,"A garage of 36 square meters is for sale, it has a permanent water, iron roof.There is about 18 square meters of basement under it, the price is final.It is located at the beginning of the 9th block.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17401457
Garage,,"Garegin Nzhdeh Street, Yerevan","$9,500",USD,3 mas Hayreniq tonavajari motakayqum qare avtotnak 36 q/m darpasy 5m,Nov-24-2022_16-33,,,https://list.am/en/item/11222088
Garage,18 sq.m.,"Hovhannisyan street, Yerevan","$7,000",USD,"Stone garage, iron gate, cabinets, write pm, call only viber or whatssapTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18224331
Garage,25 sq.m.,Yerevan › Ajapnyak,"$8,000",USD,"Ավտոտնակը գտնվում է Աջափնյակում, ք. Երևանում (Ֆիզիկայի ինստիտուտի տարածքում), մակերեսը 25ք. Մ. , ունի նաև յամա, 2 մեքենայի տեղ: Կտուրը նորոգված է 2 տարի առաջ: Ավտոտնակի ներսում առկա են պատերի երկարությամբ ամրացված երկաթյա դարակներ:Այս պահին հանձնված է վարձով (վաճառքից հետո ըստ ցանկության հնրավոր է թողնել նույն կարգավիճակում) :Гараж находится в районе Ачапняк, г. Ереван (на территории ЕРФИ - физ. Институт) Площадь 25кв. М. , 2-х местный, имеется также яма. Крыша отремонтирована 2 года назад. В гараже вдоль стен имеются железные полки.На данный момент гараж сдается в аренду (после продажи при желании можно так и оставить)#гараж #ավտոտնակ #գարաժ #гараж-с-ямой",Nov-24-2022_16-33,,,https://list.am/en/item/18074568
Garage,65 sq.m.,Yerevan › Nor Nork,"$12,000",USD,A garage for 2 cars on the 2nd floor is for sale. The price is negotiable.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/16634590
Garage,18 sq.m.,"Улица Гюльбенкяна 27, Ереван","$4,200",USD,"Վաճառվում է ստորգետնյա ԱՎՏՈՏՆԱԿ, մուտք - Գյուլբեկյան 27: Սունդուկյան 7, Քոչար 8 և Քոչար 10 տների միջև Հարմարավետ դիրք, չափս 3x6 մետր։ Ծառայության վճարներ չկան։Продается подземный ГАРАЖ, въезд - Гюльбекян 27, между домами Сундукян 7, Кочара 8 и Кочара 10. Удобное расположение, размер 3х6 метров. Нет платежей за обслуживание.",Nov-24-2022_16-33,,,https://list.am/en/item/18089356
Garage,28 sq.m.,"Улица Саркиса Касьяна 2/1, Ереван","$35,000",USD,Продаю каменный гараж в 100 м от м Барекамутюн,Nov-24-2022_16-33,,,https://list.am/en/item/17920077
Garage,44 sq.m.,"Nazaret Surenyan street 3, Yerevan","9,000,000 ֏",AMD,Garage A privatized stone garage of 44 square meters is for sale in Monument. + basement. The roof is monolithic. The garage is located in the yard of Surenyan 3 building (near the Lambada bridge) The garage is private and has an address. Can park 2-3 cars.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17882420
Garage,18 sq.m.,"Թոթովենցի փողոց 1, Երևան","$7,500",USD,Call the number for detailsTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/16674281
Garage,27 sq.m.,"Israyelyan street 43, Yerevan","$19,500",USD,The garage is located under a 43-storey Israeli building next to the S. Parajanov Museum. It is renovated. There is permanent water. The gates are made of steel. Suitable for both sedans and SUVs. Total area 27 sq. M. M. Designed for one car.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/15749598
Garage,43 sq.m.,"Vilnyus street, Yerevan","5,400,000 ֏",AMD,"Privatized 3.20×13.6, 43m.Three-phase current is available.It is located in the courtyard of building 87 (22) of the 9th block of Nor Nork.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17857022
Garage,35 sq.m.,"Minsk Street, Yerevan","$10,500",USD,Width - 3.5 mLength - 10 mThe garage is designed for two cars.The roof is covered with tin.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/18078275
Garage,18 sq.m.,"Vagharsh Vagharshyan street, Երևան","$5,000",USD,Продам гараж 18кв. М на ул. Вагаршяна 18/1 во дворе. Описание на снимках.,Nov-24-2022_16-33,,,https://list.am/en/item/16275728
Garage,32 sq.m.,"Margaryan Street 20/1, Yerevan","$13,800",USD,"The garage is located at Margaryan 20/1. The garage is designed for 2 cars, the total area is 32 square meters. The price is negotiable.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18358119
Garage,12 sq.m.,Yerevan › Nor Nork,"$6,900",USD,It is in good conditionTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/15573888
Garage,23 sq.m.,"Arno Babajanian street 67, Yerevan","$12,000",USD,"It has a water line in the garage, the ground is leveled, the roof is completely changed.Translated from Armenian",Nov-24-2022_16-33,WAter,,https://list.am/en/item/17876071
Garage,9 sq.m.,"Leningradyan street, Yerevan","$3,000",USD,"A garage is for sale on Leningradyan street, behind the SAF clubDimensions - width 3.55 metersLength -5.80Height-2.70Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17662386
Garage,18 sq.m.,"Moldovakan street, Yerevan","$5,000",USD,The price is negotiable. The garage is in excellent condition. Address: Moldovakan 2.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/18319446
Parking Space,20 sq.m.,"Nairi Zaryan street 74a, Yerevan","$15,000",USD,In P3. Near the elevator.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/18210524
Parking Space,20 sq.m.,"Nairi Zaryan street 74a, Yerevan","$20,000",USD,In P2. Near the elevator.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/18210094
Garage,22 sq.m.,"Avan-Arinj 2nd micro, Yerevan","$5,000",USD,"Normal condition, 22 square meters not privateTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/16843374
Garage,18 sq.m.,Yerevan › Ajapnyak,"$15,000",USD,"Garage for sale, Ajapnyak 16 district. 14 in the yard of the building...It is bigger than a regular garage and suitable for business.The garage is renovated.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18271524
Garage,22 sq.m.,"Հրաչյա Աճառյան փողոցի 1-ին փակուղի 5, Երևան","$15,000",USD,Гараж в удобном расположении есть ещё подвал хороший,Nov-24-2022_16-33,,,https://list.am/en/item/17221231
Garage,45 sq.m.,"Vagharsh Vagharshyan street 21, Yerevan","$10,000",USD,45 квадрат для двух машин во дворе вагаршяна 21,Nov-24-2022_16-33,,,https://list.am/en/item/15806477
Garage,30 sq.m.,"Hanrapetutyan Street 76, Yerevan","$28,000",USD,"Urgently for sale or rent, a stone garage in the center, the garage is owned, I have a certificate of ownership, there is a yam in the garage, for details, call the indicated phone number.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/16828213
Garage,30 sq.m.,"Mamikonyants street, Yerevan","$8,800",USD,"Parking for two cars, iron door, full concrete, sides are all garages, easy parking space. I am the owner. Negotiable, Arabkir Mamikonyants 37.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/10647403
Garage,27 sq.m.,Yerevan › Malatia-Sebastia,"$20,000",USD,A garage is for sale.Can park 2 cars.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/18178406
Garage,22 sq.m.,"Grigor Hasratyan street, Yerevan","$8,000",USD,Stone garage height 2.5 mTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/16990270
Garage,18 sq.m.,"Grigor Hasratyan street, Yerevan","$7,000",USD,Metal garageTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/16990279
Garage,20 sq.m.,"Komitas Avenue, Yerevan","$8,000",USD,"Stone garage for sale, also for rentTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17792296
Garage,55 sq.m.,"Zoravar Andranik street, Yerevan","$12,000",USD,"Stone garage, has sewerage, water, the roof is galvanized, newly built, the walls are plastered, the floor is made of stucco, it has big windows to build a house, negotiableTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/16479377
Garage,18 sq.m.,Yerevan › Kanaker-Zeytun,"750,000 ֏",AMD,"Garage for sale, in good condition, collapsible, collapsible, dimensions: Width 3 m 20 cm, length 6 mTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/7631465
Garage,18 sq.m.,"Նանսենի փողոց 20, Երևան","3,000,000 ֏",AMD,"3 * 6 stone garage for sale, 39 garages for 20 Nansen street building, coordinates with map (40.198753,44.556240) The land and the building are privatized. Call for details.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/16204620
Parking Space,19 sq.m.,"Ավետիս Ահարոնյան փողոց 1/8, Երևան","8,500,000 ֏",AMD,A parking space is for sale (corner location) in a newly built building in the Aharonyan 1/8 building on the P1 floor.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/18278781
Garage,27 sq.m.,"Komitas Avenue 22, Yerevan","$7,000",USD,Renovated iron garage. There are water and sewer lines at a distance of 2 meters.Near Aray store.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/16962544
Garage,60 sq.m.,Yerevan › Nor Nork,"$12,000",USD,Продаю землю для построцки гаража или бокса в Джраеже,Nov-24-2022_16-33,,,https://list.am/en/item/17790400
Garage,18 sq.m.,Yerevan › Kentron,"$50,000",USD,"A garage is for sale near the Opera House, at 42 Mashtots Ave. Located next to KFC. Certificate of ownershipTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17683361
Garage,20 sq.m.,"Leningradyan St, Yerevan","$2,200",USD,"Garage for sale on Leningradyan street, in the barn section, behind the SAF clubFor more information callThe exact location of the garage is indicated on the picture.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17550188
Garage,15 sq.m.,"Vagharsh Vagharshyan street 21, Yerevan","$10,000",USD,"Stone garage for sale, Vagharsh Vagharshyan 21 building, the final price.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17471231
Garage,28 sq.m.,"Atoyan street passing 20, Yerevan","$15,000",USD,"Sale! 7 meters long, 3 meters high, 4 meters wide.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/16885456
Garage,18 sq.m.,"Moldovakan street, Yerevan","$9,000",USD,Улица Молдовакан рядом с 13 и 14 домами,Nov-24-2022_16-33,,,https://list.am/en/item/18042332
Garage,48 sq.m.,"Marshal Baghramyan avenue 25, Yerevan","$55,000",USD,"In the yard of Baghramyan 25 building, the entrance is from Aygedzor. Operating car wash. Has two lines of water, three-phase electricity and sewer;Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/15955956
Garage,18 sq.m.,"Gogol street 87, Yerevan","4,000,000 ֏",AMD,A stone garage is for sale in the yard of Gogol 87 building.Price negotiableTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/18353307
Garage,18 sq.m.,Yerevan › Avan,"5,200,000 ֏",AMD,"The garage has yama, electricity, water.Address: Avan, next to Daniel Varuzhan 5 buildingTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18272945
Garage,20 sq.m.,"Nalbandyan street 29, Yerevan","$9,000",USD,"HURRY! A garage for 1 car is for sale, the garage also has the possibility to expand from the side.The garage is on the far leftONLY REAL BUYERS CALL18-20 square metersTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17752600
Parking Space,20 sq.m.,"Argishti street 11/12, Yerevan",$750,USD,Parking lots for sale at 11/11 Argishti Street1 to 600 $ 750 per square meterTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17227505
Garage,25 sq.m.,"Shinararneri street 10/1, Yerevan","4,800,000 ֏",AMD,Stone garage. It has light and waterTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17141930
Garage,20 sq.m.,"Zoravar Andranik street, Yerevan","$5,000",USD,Garage flat a_1 district for saleAndranik money back of cinema ArmeniaAmong the 20 square meters garagesThere is electricityCode BB702Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/16888663
Garage,40 sq.m.,Yerevan › Ajapnyak,"$12,000",USD,"The garage is located in the yard of Abelyan 3 building, 40 m for 3 cars, it is not privatizedTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/16450666
Garage,36 sq.m.,"Улица Согомона Таронца 30, Ереван","$12,000",USD,"For sale is a stone garage measuring 4 x 9 m, suitable for two cars.It has a hatch, a trencher, electricity.It is located next to Kindergarten No. 139 of Inner Shengavit. In the 1st lane of Tarontsi Street.It also has an entrance from Soghomon Tarontsi street, it is close to the Shengavit metro.He has an indefinite contract with the condominium, but he does not have a certificate of ownership.The price is negotiable.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18039390
Garage,40 sq.m.,"Margarian street 22, Yerevan","$12,500",USD,Two-storey stone garage 35 m2. Aoka is light and water.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/13540611
Garage,24 sq.m.,"Հունան Ավետիսյանի փողոց 8, Երևան","$6,900",USD,"Garage, in the 7th block of Nor Nork, behind the 8 building.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/16176280
Garage,31 sq.m.,"Davtashen 1st Block 37, Yerevan","$27,000",USD,"It is in the yard of building 1 district 37, privatized. It has the possibility of parking 2 cars. 31 sq. M. It is also available for rent for AMD 25,000.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/16436931
Garage,28 sq.m.,Yerevan › Kentron,"$25,000",USD,Garage for sale in the center. The address is the 7th garage of the 12 Isahakyan building. Only real buyers will callTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/14478342
Garage,24 sq.m.,"Микрорайон Норашен 16, Ереван","5,300,000 ֏",AMD,Will fit 2 Nissan MarchTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/18067891
Garage,18 sq.m.,"Микрорайон Норашен 16, Ереван","$7,000",USD,"Նորաշեն, 16 թաղամաս 15 շենքի դիմաց.Վաճառվում է 3х6 մ (18 քառակուսի) տուֆից կառուցված ավտոտնակ: Հուսալի մետաղական դարպասով։ Հարցերի դեպքում զանգահարեք/գրեք։Գինը սակարկելի։",Nov-24-2022_16-33,,,https://list.am/en/item/18124912
Garage,30 sq.m.,"Barbyus Street 9, Yerevan","$9,000",USD,С документами на приватизировать 45 см3Можно взять в аренду.,Nov-24-2022_16-33,,,https://list.am/en/item/7313708
Garage,18 sq.m.,"Մովսես Խորենացու փողոց 3-րդ նրբանցք 1, Երևան","$15,000",USD,"Garage of 18 sq. M. Is for salesilk, on Khorentsi street,Apricot near the supermarket.The land is long-term leased from the state.Iron garage, privatized. Needs renovation.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17222019
Garage,18 sq.m.,Yerevan › Arabkir,"$7,200",USD,A garage is for sale in the lower part of the playground in front of Adonts 15 building. Price is negotiableTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17484390
Garage,72 sq.m.,"Avanesov street, Yerevan","$25,000",USD,"Urgent sale of a garage with stone walls, monolithic concrete cover and iron roof, for 4 or more cars.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18206247
Garage,22 sq.m.,"Vahram Papazyan street 17, Yerevan","$8,000",USD,"Սեփականաշնորհված, երկաթյա ավտոտնակ 22 քառ. Մ: Մեծացնելու հնարավորություն:",Nov-24-2022_16-33,,,https://list.am/en/item/15868233
Garage,93 sq.m.,"Avan-Arinj 2nd micro, Yerevan","$40,000",USD,"Garage in Avan-Arinj, suitable for businessTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18252507
Garage,16 sq.m.,"Sundukyan Street 1, Yerevan","$16,500",USD,"It is suitable as an office space, it can serve as a warehouse. It is clean, cosmetically renovated.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17318647
Garage,29 sq.m.,"Mamikonyants street 2, Yerevan","$10,000",USD,"A garage is urgently for sale in the courtyard of Mamikonyants 2 building. It is private, has a certificate. Вайбер-воцап.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/16849600
Garage,40 sq.m.,"Marshal Baghramyan avenue 70, Yerevan","15,000 ֏",AMD,Stone garage for sale or rent.UrgentTranslated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/16504889
Garage,24 sq.m.,"Nubarashen 11 street, Yerevan","$6,000",USD,A stone garage is for sale in good condition. The garage has a view.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17495399
Garage,20 sq.m.,"Վիկտոր Համբարձումյան փողոց 47, Երևան","$7,500",USD,"OWNED garage for sale, located in Victor Hambardzumyan(Gaidar) 47 under the building. Length 7 m, width 2:75, height 3:30 m, 19 square metersThe garage is secure, it is under the residential buildingThe garage is private, has a CERTIFICATE of ownership, and a legal address.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18045454
Garage,30 sq.m.,"Nikoghayos Tigranyan street, Yerevan","$15,000",USD,In the yard of Nikoghayos Tigranyan 19 building.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/18199168
Garage,25 sq.m.,"Derenik Demirchyan street, Yerevan","$15,500",USD,A stone garage is for sale in the center on Demirchyan street.Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/16764892
Garage,23 sq.m.,"Sebastia Street, Yerevan","$12,000",USD,Վաճառվում է սեփականաշնորհված ավտոտնակ Սեբաստիա փողոցում։ Տանիքը վերանորոգված։ Ունի ավտոմեքենայի համար նախատեսված փոս։,Nov-24-2022_16-33,,,https://list.am/en/item/17992777
Garage,6 sq.m.,"Nork 13-th street, Yerevan","300,000 ֏",AMD,"Three-layer, very strong brick kiosk.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17283142
Parking Space,33 sq.m.,"Qeri street 35, Yerevan","$32,000",USD,"Продаётся 2 машиноместа площадью 32,5 кв. М. На -3 этаже подземного паркинга многоэтажного жилого дома. Телефон для связи: 89262464736 (московский номер, имеется ватсапп, вайбер), эл. Почта: vashepravo20@yandex.ru",Nov-24-2022_16-33,,,https://list.am/en/item/13151184
Garage,22 sq.m.,"Լիսինյանի փողոց 14, Երևան","6,000,000 ֏",AMD,"Garage with concrete roof. Upravlen, stationTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17062637
Garage,30 sq.m.,"Raffi street, Yerevan","$11,000",USD,"Garage for urgent sale30 square metersWater is next doorlightSewerageIt is suitable for Workshop, Car service center, car wash, bakery and other similar activities.I will trade for a carTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18119867
Parking Space,20 sq.m.,"Անաստաս Միկոյան փողոց 2/3, Երևան","7,000,000 ֏",AMD,"Urgently for sale, parking lot in front of Mikoyan 2/3 Armenia TV, with Gntunik supermarket, under the white new building, on the ground floor, controlled by cameras, bright, safethe elevator goes down to that floor.3.10 m X 6.60 m 20 c. Մ.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/16971837
Garage,31 sq.m.,"Nikoghayos Tigranyan street 14, Yerevan","$34,200",USD,"The garage is fully renovated. It has a light, a separate water line. The roof is arranged in such a way that a 2nd floor can be built if desired. It has a basement floor, also fully renovated.For other details, please call the indicated number.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18157102
Parking Space,19 sq.m.,"Hin Yerevantsu street 2, Yerevan","$46,000",USD,"Has a certificate of ownership, underground parking, negotiableTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17537790
Garage,18 sq.m.,"16th block 45, Yerevan","5,000,000 ֏",AMD,18 qarakusimetr avtotnak 16 taxamas 45 shenqi bakum.,Nov-24-2022_16-33,,,https://list.am/en/item/12487175
Garage,18 sq.m.,"Sebastia Street 16, Yerevan","$7,000",USD,"Hurry! Hurry! Hurry! Stone double garage, parking for two cars, spacious, polka dot garage for tools. It is located on Sebastia Street, near the bank intersection.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/16831921
Parking Space,20 sq.m.,"Mikayel Nalbandyan Street 106/1, Yerevan","10,000,000 ֏",AMD,Parking in the center at Nalbandian 106/1(BTC)Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17898953
Garage,25 sq.m.,"Arno Babajanian street, Yerevan","$10,000",USD,"A garage is for sale on Arno Babajanyan street. In B-4 district. It is in good condition. Garage is a stone structure. For more information, call the mentioned phone numberTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17955874
Garage,30 sq.m.,"Улица Акоба Пароняна 20/1, Ереван","$16,000",USD,30.км.! Вада.! Три фаз електр! Туалет!Можно и аренда! Договрнаяможно и после ремонта исползиват как ОФИС,Nov-24-2022_16-33,,,https://list.am/en/item/17614176
Garage,36 sq.m.,"Zoravar Andranik street 88, Yerevan","$8,000",USD,"The garages are two together, without a partition, the doors are iron, there is a basement.The roof is half-built.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17808656
Garage,18 sq.m.,"Moldovakan street, Yerevan","$5,000",USD,"An iron garage is for sale, an apartment is for sale in Nor Nork 2nd block.Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17240477
Garage,18 sq.m.,"Զորավար Անդրանիկի փողոց 36/7, Երևան","$7,000",USD,"Stone garage, it has a basement, the roof is monolithic, tiled. I will trade for a carTranslated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/17972970
Garage,25 sq.m.,"Դավիթ Մալյան փողոցի նրբանցք 1, Երևան","$10,000",USD,A garage with its parking lot is for sale on Davit Malyan streetFor more information callThe garage is on the first floorCode A0472Translated from Armenian,Nov-24-2022_16-33,,,https://list.am/en/item/17333079
Garage,12 sq.m.,"Davtashen 1st Block 3, Yerevan","$15,000",USD,"A stone garage for one car is for sale in the back of building 3 of Davtashen 1st district. There is parking for two cars at the front of the garage. The price is $15,000Translated from Armenian",Nov-24-2022_16-33,,,https://list.am/en/item/18317132
